# wavelength[um] flux[erg/cm2/s/cm]
7.201029210085776455e+00 5.110202368600948900e+07
7.208233841010668996e+00 3.321430380296160281e+07
7.215445680170001985e+00 4.795352257455195487e+07
7.222664734775614548e+00 7.450853857913050056e+07
7.229891012046562260e+00 6.824775481189043820e+07
7.237124519209114482e+00 5.728761102999769896e+07
7.244365263496786334e+00 6.287368822110067308e+07
7.251613252150332478e+00 2.734935873411635309e+07
7.258868492417732021e+00 3.402990172562948614e+07
7.266130991554229368e+00 5.247839618931546062e+07
7.273400756822333335e+00 3.339954256160336733e+07
7.280677795491791393e+00 2.585960758504009619e+07
7.287962114839658945e+00 6.177615862230660021e+07
7.295253722150257580e+00 5.730050678655907512e+07
7.302552624715170637e+00 3.686012623120275140e+07
7.309858829833316030e+00 3.394392289889357984e+07
7.317172344810906282e+00 5.749247916123516113e+07
7.324493176961444973e+00 4.375762390935247391e+07
7.331821333605770263e+00 3.179805185789242387e+07
7.339156822072049557e+00 3.148584408120897785e+07
7.346499649695761747e+00 2.647633468281975016e+07
7.353849823819730069e+00 3.367053473255841434e+07
7.361207351794133658e+00 3.748635695735649765e+07
7.368572240976500431e+00 4.510005838514524698e+07
7.375944498731713317e+00 1.447115570866754465e+07
7.383324132432038667e+00 4.292270890476323664e+07
7.390711149457120932e+00 2.748576289023799077e+07
7.398105557193965787e+00 2.090335413397939131e+07
7.405507363036982760e+00 4.784796038402666897e+07
7.412916574387977242e+00 4.711070881089212000e+07
7.420333198656157592e+00 1.461365895795085095e+07
7.427757243258164443e+00 2.034418007945259288e+07
7.435188715618025412e+00 5.555964527012427151e+07
7.442627623167226147e+00 3.320827701415731013e+07
7.450073973344676581e+00 9.450912613945247605e+06
7.457527773596703824e+00 3.035513523716735467e+07
7.464989031377126771e+00 3.986679669877873361e+07
7.472457754147218800e+00 2.285504239227322489e+07
7.479933949375681124e+00 1.631666639386495203e+07
7.487417624538714733e+00 5.733803949498482794e+07
7.494908787120000859e+00 5.580830227455852181e+07
7.502407444610704523e+00 1.725568374773996696e+07
7.509913604509470098e+00 3.209414935777552053e+07
7.517427274322463049e+00 6.057149310598739237e+07
7.524948461563358393e+00 6.410005848077441752e+07
7.532477173753336253e+00 1.743520044990904629e+07
7.540013418421120939e+00 4.579428437220247835e+07
7.547557203102952528e+00 6.900422519724069536e+07
7.555108535342625053e+00 6.548401637801538408e+07
7.562667422691464303e+00 2.533945666785233095e+07
7.570233872708334033e+00 6.698151050572255999e+07
7.577807892959705249e+00 5.685079754943157732e+07
7.585389491019602026e+00 6.916828844682309031e+07
7.592978674469621048e+00 3.280841862078514323e+07
7.600575450898948482e+00 8.607259053542152047e+07
7.608179827904360870e+00 8.175684194490535557e+07
7.615791813090228679e+00 6.406746709225656092e+07
7.623411414068545611e+00 3.897402488676621765e+07
7.631038638458921497e+00 8.422079450645087659e+07
7.638673493888578747e+00 8.268950811042232811e+07
7.646315987992360341e+00 5.240276924922976643e+07
7.653966128412754699e+00 1.472984891433757544e+07
7.661623922799913444e+00 8.729069524431625381e+06
7.669289378811644298e+00 8.025259013949685730e+06
7.676962504113392427e+00 1.104363815085110441e+07
7.684643306378275973e+00 1.822269928439405188e+07
7.692331793287112696e+00 1.399844808902942576e+07
7.700027972528378228e+00 3.269349091824823618e+07
7.707731851798260259e+00 2.672280090393814445e+07
7.715443438800645204e+00 4.090767725191006809e+07
7.723162741247111995e+00 1.614701852596685663e+07
7.730889766856956058e+00 3.545707741891052574e+07
7.738624523357209739e+00 4.248800391400106251e+07
7.746367018482623656e+00 6.547198717663106322e+07
7.754117259975699561e+00 4.010752441826007515e+07
7.761875255586685896e+00 1.330604300707849301e+07
7.769641013073576907e+00 4.097905056789596379e+07
7.777414540202122417e+00 8.046235103543421626e+07
7.785195844745862459e+00 6.671894942725296319e+07
7.792984934486088200e+00 1.300332879762952402e+07
7.800781817211894342e+00 2.623448538383280113e+07
7.808586500720170243e+00 5.969896611980659515e+07
7.816398992815588365e+00 8.380208311865659058e+07
7.824219301310663788e+00 6.136390736900909245e+07
7.832047434025690258e+00 2.866542689264992252e+07
7.839883398788800584e+00 2.929564897546764091e+07
7.847727203435961307e+00 6.957071265679842234e+07
7.855578855810978034e+00 9.112254130354407430e+07
7.863438363765501649e+00 3.010467938163261488e+07
7.871305735159038086e+00 3.483434506016660482e+07
7.879180977858965207e+00 3.278797625601024181e+07
7.887064099740538126e+00 2.213940946771337464e+07
7.894955108686875889e+00 7.312245822889786959e+07
7.902854012588970356e+00 3.391052711508801579e+07
7.910760819345729722e+00 6.348750317807999998e+07
7.918675536863970521e+00 3.127690230815901235e+07
7.926598173058410524e+00 3.492191229048214853e+07
7.934528735851682946e+00 2.822664505138595030e+07
7.942467233174356878e+00 5.302162882841155678e+07
7.950413672964919520e+00 1.089493654952733964e+08
7.958368063169806383e+00 6.321355080547297001e+07
7.966330411743424378e+00 6.505395421797090769e+07
7.974300726648118065e+00 4.422287099563688040e+07
7.982279015854214066e+00 7.119241406236281991e+07
7.990265287339989975e+00 1.034312256965598464e+08
7.998259549091704557e+00 7.798344255763296783e+07
8.006261809103635940e+00 8.547043795353490114e+07
8.014272075378054083e+00 4.178091505795799941e+07
8.022290355925221661e+00 5.995607270388429612e+07
8.030316658763410942e+00 4.464622888493046165e+07
8.038350991918917998e+00 8.803876578272917867e+07
8.046393363426080469e+00 5.577832290350706875e+07
8.054443781327282892e+00 5.575663252004425228e+07
8.062502253672942487e+00 9.116729180700801313e+07
8.070568788521519821e+00 8.720590341243700683e+07
8.078643393939561435e+00 6.274531221642218530e+07
8.086726078001667872e+00 4.749335668105307221e+07
8.094816848790527430e+00 1.074584261269969642e+08
8.102915714396893065e+00 1.262467460151252598e+08
8.111022682919651672e+00 1.094068077953315228e+08
8.119137762465774344e+00 1.577706916884170175e+08
8.127260961150341245e+00 8.427677603517329693e+07
8.135392287096552266e+00 5.774022337718847394e+07
8.143531748435727025e+00 1.303550979379971474e+08
8.151679353307327958e+00 1.403331090512425005e+08
8.159835109858954993e+00 8.641188160978065431e+07
8.167999026246373973e+00 1.199972954891682416e+08
8.176171110633504213e+00 7.953346311138045788e+07
8.184351371192425617e+00 9.763612128913058341e+07
8.192539816103396433e+00 8.774473159882651269e+07
8.200736453554856809e+00 1.121068690063527077e+08
8.208941291743464319e+00 9.256812880313715339e+07
8.217154338874046005e+00 1.132548020913545787e+08
8.225375603159649884e+00 1.241707600108855218e+08
8.233605092821548510e+00 1.670246574766344130e+08
8.241842816089222978e+00 1.632105227505252361e+08
8.250088781200394905e+00 9.763181785564713180e+07
8.258342996401033531e+00 9.763491944165407121e+07
8.266605469945350393e+00 1.092012400093351454e+08
8.274876210095818863e+00 1.729509245696682036e+08
8.283155225123197241e+00 1.719764015140796900e+08
8.291442523306500334e+00 1.824483217277668417e+08
8.299738112933010115e+00 1.849732572181885242e+08
8.308042002298329010e+00 1.171120334702706039e+08
8.316354199706326611e+00 1.307762723678921461e+08
8.324674713469219611e+00 1.116588454766000211e+08
8.333003551907516737e+00 1.642716070348188579e+08
8.341340723350057829e+00 1.460473014251269698e+08
8.349686236134026274e+00 1.513216574531516433e+08
8.358040098604922363e+00 1.434661361060369611e+08
8.366402319116609476e+00 1.790082724373154044e+08
8.374772906031305197e+00 1.929970168020946980e+08
8.383151867719606187e+00 1.721133098551169932e+08
8.391539212560473970e+00 1.413742713889090717e+08
8.399934948941243817e+00 1.283448690619602650e+08
8.408339085257667378e+00 1.601033826867154241e+08
8.416751629913893140e+00 1.793433800878764391e+08
8.425172591322457549e+00 1.453637389715196192e+08
8.433601977904316982e+00 1.678402114984899163e+08
8.442039798088842417e+00 1.706331013507666588e+08
8.450486060313872727e+00 1.993275113934667706e+08
8.458940773025680926e+00 1.671528186194114685e+08
8.467403944678963512e+00 1.544792619832705259e+08
8.475875583736875996e+00 1.866262945699612498e+08
8.484355698671075530e+00 2.090525969353684485e+08
8.492844297961685385e+00 1.757883175226568878e+08
8.501341390097307382e+00 1.973179080520379543e+08
8.509846983575016566e+00 1.698014954815227091e+08
8.518361086900416268e+00 1.460168544027019739e+08
8.526883708587609689e+00 1.799943861573786438e+08
8.535414857159230095e+00 1.921908125103219450e+08
8.543954541146415949e+00 1.586754710991976261e+08
8.552502769088842882e+00 1.889002326112635434e+08
8.561059549534769886e+00 2.026998343941742182e+08
8.569624891040954040e+00 1.954206252074431777e+08
8.578198802172744664e+00 1.669295051718306839e+08
8.586781291504054892e+00 1.756135473473375738e+08
8.595372367617367004e+00 2.218575865783468783e+08
8.603972039103767955e+00 2.157878245693655908e+08
8.612580314562926276e+00 1.943782625313139856e+08
8.621197202603104515e+00 1.781398857361869216e+08
8.629822711841203642e+00 2.091614078926585615e+08
8.638456850902732853e+00 2.239523541410976648e+08
8.647099628421834439e+00 2.258332811445160806e+08
8.655751053041287335e+00 2.138547134372211099e+08
8.664411133412508903e+00 1.993467972452643216e+08
8.673079878195581571e+00 1.823536027901633084e+08
8.681757296059268825e+00 1.858469723047034740e+08
8.690443395680977900e+00 1.915990008488678336e+08
8.699138185746802421e+00 1.820332150523395836e+08
8.707841674951529498e+00 2.033351536305873692e+08
8.716553871998655723e+00 2.127423463577152193e+08
8.725274785600383609e+00 2.251207709337046742e+08
8.734004424477626927e+00 2.279170840870168209e+08
8.742742797360028462e+00 2.257707988848882914e+08
8.751489912985945807e+00 2.148826158946571648e+08
8.760245780102499324e+00 2.132924228908172846e+08
8.769010407465557932e+00 2.237206878701188266e+08
8.777783803839753318e+00 2.124441272363042831e+08
8.786565977998490595e+00 2.090186859793667793e+08
8.795356938723937645e+00 1.685605240149490833e+08
8.804156694807060646e+00 1.617145193619757295e+08
8.812965255047608082e+00 2.045553996774752438e+08
8.821782628254135616e+00 2.245013060156932473e+08
8.830608823244022076e+00 2.306918057877032757e+08
8.839443848843473006e+00 2.282683848103037775e+08
8.848287713887497574e+00 2.227149038278182447e+08
8.857140427219976075e+00 2.219566459572743177e+08
8.866001997693627956e+00 2.317795263942936063e+08
8.874872434170020696e+00 2.270164158826040328e+08
8.883751745519582244e+00 2.240595810693159699e+08
8.892639940621625882e+00 2.293081691438238621e+08
8.901537028364346682e+00 2.043380405080263913e+08
8.910443017644842811e+00 2.281757467731962502e+08
8.919357917369106659e+00 1.619038433656835854e+08
8.928281736452028383e+00 2.181825035157524049e+08
8.937214483817424338e+00 2.288435058682737052e+08
8.946156168398053055e+00 2.200977897149913907e+08
8.955106799135602813e+00 2.279625168795278966e+08
8.964066384980702296e+00 2.319925713701393604e+08
8.973034934892920589e+00 2.295583747275060713e+08
8.982012457840815145e+00 2.314462052243620157e+08
8.990998962801914018e+00 2.239164984829677939e+08
8.999994458762728300e+00 1.999183301962900162e+08
9.008998954718750340e+00 2.212416279105779231e+08
9.018012459674482173e+00 2.302183772491520941e+08
9.027034982643428407e+00 2.162924473058073521e+08
9.036066532648110439e+00 1.985961129536452293e+08
9.045107118720064676e+00 2.167434355957219005e+08
9.054156749899895829e+00 2.187289055526599884e+08
9.063215435237234274e+00 2.318507840681196749e+08
9.072283183790759153e+00 2.279627489367138147e+08
9.081360004628230342e+00 2.080497460265844762e+08
9.090445906826463585e+00 2.108823126682053208e+08
9.099540899471353583e+00 2.272975421755505502e+08
9.108644991657907752e+00 2.313316290708007812e+08
9.117758192490214242e+00 2.323560715900860727e+08
9.126880511081456149e+00 2.270823245216506124e+08
9.136011956553980795e+00 2.252883597908579707e+08
9.145152538039223344e+00 2.254518416763993204e+08
9.154302264677752987e+00 2.212831680192627609e+08
9.163461145619306691e+00 2.009520211537306309e+08
9.172629190022773216e+00 2.215583345157395303e+08
9.181806407056209096e+00 2.190056845292845666e+08
9.190992805896815554e+00 2.121052469209046364e+08
9.200188395730981128e+00 2.231658846730917990e+08
9.209393185754311872e+00 2.159150696858866513e+08
9.218607185171599383e+00 2.200328330224619210e+08
9.227830403196843889e+00 2.194488519554921687e+08
9.237062849053257807e+00 2.217597820127789676e+08
9.246304531973295937e+00 2.138682815360738635e+08
9.255555461198628819e+00 2.265482316063303947e+08
9.264815645980180037e+00 2.192877335561378300e+08
9.274085095578147531e+00 2.181472803749289513e+08
9.283363819261991168e+00 2.163307870602823496e+08
9.292651826310423857e+00 2.130554586473186016e+08
9.301949126011466618e+00 2.155083956483849585e+08
9.311255727662413051e+00 2.068260090912851095e+08
9.320571640569852434e+00 2.088840354438779950e+08
9.329896874049707023e+00 2.142699734468005300e+08
9.339231437427212512e+00 2.217982478062287271e+08
9.348575340036930470e+00 2.315568783529301286e+08
9.357928591222769654e+00 2.231279853602321446e+08
9.367291200337987789e+00 2.209117420733071864e+08
9.376663176745186234e+00 1.936349631652290523e+08
9.386044529816329529e+00 2.250616863615264595e+08
9.395435268932773809e+00 2.263747530801248550e+08
9.404835403485281020e+00 2.307015307617165744e+08
9.414244942873983391e+00 2.162735671231423318e+08
9.423663896508406523e+00 2.267000587711822689e+08
9.433092273807510253e+00 2.127801532721466720e+08
9.442530084199674434e+00 2.162202717679520249e+08
9.451977337122700717e+00 2.281108876767038107e+08
9.461434042023851632e+00 2.172053773648094833e+08
9.470900208359843475e+00 2.098878180003147125e+08
9.480375845596832107e+00 2.305343232408482432e+08
9.489860963210444922e+00 2.195674740376250744e+08
9.499355570685795058e+00 2.218773078699411750e+08
9.508859677517522258e+00 2.190594289389622509e+08
9.518373293209727137e+00 2.145989170598252118e+08
9.527896427276015601e+00 2.217273441157031655e+08
9.537429089239532587e+00 2.172768905797891915e+08
9.546971288632937203e+00 2.306236576075338125e+08
9.556523034998413380e+00 2.216642606981617510e+08
9.566084337887714284e+00 2.206173029856634736e+08
9.575655206862155211e+00 2.311185003488156497e+08
9.585235651492601150e+00 2.212633126291164160e+08
9.594825681359491654e+00 2.231631588070580661e+08
9.604425306052856826e+00 2.199499576730996668e+08
9.614034535172327978e+00 2.296826586053728163e+08
9.623653378327144736e+00 2.114450688558980525e+08
9.633281845136142607e+00 2.287425497225594223e+08
9.642919945227788503e+00 2.238898394858645797e+08
9.652567688240175414e+00 2.285957979064339399e+08
9.662225083821059712e+00 2.273338173148683012e+08
9.671892141627827399e+00 2.253389368808179796e+08
9.681568871327542070e+00 2.279128814954698086e+08
9.691255282596946685e+00 2.223790658556786776e+08
9.700951385122440485e+00 2.262077335255187154e+08
9.710657188600118062e+00 2.113626566767250597e+08
9.720372702735790682e+00 2.176175121411643028e+08
9.730097937244991613e+00 2.249473403895543814e+08
9.739832901852937042e+00 2.319708636721281409e+08
9.749577606294584697e+00 2.280919827340050638e+08
9.759332060314648061e+00 2.311934066069503725e+08
9.769096273667583930e+00 2.267162186457238793e+08
9.778870256117615511e+00 2.323092471587743759e+08
9.788654017438732424e+00 2.296287627626698613e+08
9.798447567414664050e+00 2.302118652708678246e+08
9.808250915838973683e+00 2.292523376933610737e+08
9.818064072515031881e+00 2.274481282856174409e+08
9.827887047255972064e+00 2.151135551213079691e+08
9.837719849884754453e+00 2.290799488444248736e+08
9.847562490234214039e+00 2.317095254258098006e+08
9.857414978147000184e+00 2.146387923290169835e+08
9.867277323475576623e+00 2.312901055315139890e+08
9.877149536082288961e+00 2.306557074726755321e+08
9.887031625839359350e+00 2.289045757253724933e+08
9.896923602628888261e+00 2.146658108755138814e+08
9.906825476342849157e+00 2.306906739587696195e+08
9.916737256883115137e+00 2.311356331417838633e+08
9.926658954161467818e+00 2.278628893014929891e+08
9.936590578099599114e+00 2.318752088643230200e+08
9.946532138629125441e+00 2.316404112825245261e+08
9.956483645691628581e+00 2.278068588681018651e+08
9.966445109238607714e+00 2.246984308372556567e+08
9.976416539231488301e+00 2.316705709797496200e+08
9.986397945641751761e+00 2.299111901918332577e+08
9.996389338450816453e+00 2.254427572181395888e+08
1.000639072765004123e+01 2.297542153813491762e+08
1.001640212324083024e+01 2.256433310896758735e+08
1.002642353523456720e+01 2.298180439280953407e+08
1.003645497365266870e+01 2.303282902632771432e+08
1.004649644852658774e+01 2.300455637631498873e+08
1.005654796989779420e+01 2.284414474688945413e+08
1.006660954781781925e+01 2.300017926522281468e+08
1.007668119234822868e+01 2.299452392201316953e+08
1.008676291356065136e+01 2.294771455894278884e+08
1.009685472153683961e+01 2.257256659702105820e+08
1.010695662636857328e+01 2.286920138386942744e+08
1.011706863815775748e+01 2.271311051157272756e+08
1.012719076701644383e+01 2.259318595903034210e+08
1.013732302306676303e+01 2.265912657077887654e+08
1.014746541644093547e+01 2.254121773112164438e+08
1.015761795728136363e+01 2.216534602500535250e+08
1.016778065574060363e+01 2.239680163065192103e+08
1.017795352198134040e+01 2.225792523053974211e+08
1.018813656617644803e+01 2.266345865228364766e+08
1.019832979850896315e+01 2.230477084219978750e+08
1.020853322917211337e+01 2.222571378456762731e+08
1.021874686836936519e+01 2.199864060455540121e+08
1.022897072631432991e+01 2.144468163921939731e+08
1.023920481323086840e+01 2.275790629582458138e+08
1.024944913935308044e+01 2.088731420897675455e+08
1.025970371492529942e+01 2.182901484001876712e+08
1.026996855020209765e+01 2.071932478963382244e+08
1.028024365544828811e+01 2.256400084581137002e+08
1.029052904093896892e+01 2.085745487987646163e+08
1.030082471695954105e+01 2.163024992031297088e+08
1.031113069380570302e+01 2.267030730154232979e+08
1.032144698178340825e+01 2.182684770874170065e+08
1.033177359120896099e+01 2.188341845467171073e+08
1.034211053240895950e+01 2.231821789856173098e+08
1.035245781572035639e+01 2.146691006204145849e+08
1.036281545149045868e+01 2.202337077717314065e+08
1.037318345007685672e+01 2.277639519635264575e+08
1.038356182184754672e+01 2.226584674305185080e+08
1.039395057718094506e+01 2.236037535404473245e+08
1.040434972646577272e+01 2.252853848619001508e+08
1.041475928010119567e+01 2.236699616456064880e+08
1.042517924849676270e+01 2.160536988033978939e+08
1.043560964207244091e+01 2.208617808075707257e+08
1.044605047125863351e+01 2.258651909717954993e+08
1.045650174649616382e+01 2.199683908075656593e+08
1.046696347823632323e+01 2.145976538203462660e+08
1.047743567694081790e+01 2.163290556766607165e+08
1.048791835308187714e+01 2.192159227697633803e+08
1.049841151714219301e+01 2.165346887413212657e+08
1.050891517961488475e+01 2.168984274377604723e+08
1.051942935100361431e+01 2.245193205814801455e+08
1.052995404182255434e+01 2.149398869135884047e+08
1.054048926259641661e+01 2.137518728635856807e+08
1.055103502386043246e+01 2.091134891822098792e+08
1.056159133616034929e+01 2.216106744517528713e+08
1.057215821005249445e+01 2.138788846104919612e+08
1.058273565610372025e+01 2.196541627578869462e+08
1.059332368489147136e+01 2.147872263606542051e+08
1.060392230700380445e+01 2.228114778506743014e+08
1.061453153303934371e+01 2.162577230411285460e+08
1.062515137360728978e+01 2.178993041742116809e+08
1.063578183932750854e+01 2.153868967106626332e+08
1.064642294083046359e+01 2.217349908912866712e+08
1.065707468875722519e+01 2.150217581870796382e+08
1.066773709375955193e+01 2.216557705254279673e+08
1.067841016649985519e+01 2.164952598859739602e+08
1.068909391765121519e+01 2.216844602483991086e+08
1.069978835789740934e+01 2.173810680569790304e+08
1.071049349793284122e+01 2.213697867304436266e+08
1.072120934846262230e+01 2.147949726092442572e+08
1.073193592020264830e+01 2.214659495128172934e+08
1.074267322387948376e+01 2.169368280148580670e+08
1.075342127023045435e+01 2.217502857531609535e+08
1.076418007000360966e+01 2.130395879381386340e+08
1.077494963395772487e+01 2.220303014880074561e+08
1.078572997286235946e+01 2.171166194084197283e+08
1.079652109749786604e+01 2.213213937774707377e+08
1.080732301865535838e+01 2.058896235831804872e+08
1.081813574713675052e+01 2.195183686826920509e+08
1.082895929375480470e+01 2.196547749847887456e+08
1.083979366933308341e+01 2.078267629776253104e+08
1.085063888470592630e+01 2.122696617170590460e+08
1.086149495071854787e+01 2.160348566076184213e+08
1.087236187822703393e+01 2.190009519637759030e+08
1.088323967809830783e+01 2.120113884601628780e+08
1.089412836121015538e+01 2.177828777782280743e+08
1.090502793845127272e+01 2.155301154461481869e+08
1.091593842072125575e+01 2.180986863347601593e+08
1.092685981893055747e+01 2.162881871238495409e+08
1.093779214400056965e+01 2.093326092627446055e+08
1.094873540686364244e+01 2.161105007659155726e+08
1.095968961846305412e+01 2.150051386862802207e+08
1.097065478975298625e+01 2.146298400478791893e+08
1.098163093169861249e+01 2.101338710953990519e+08
1.099261805527609326e+01 2.106258028313988149e+08
1.100361617147250470e+01 1.969883171953431666e+08
1.101462529128598611e+01 2.117146331297073960e+08
1.102564542572569728e+01 2.108021969423741698e+08
1.103667658581177058e+01 2.049858645422991812e+08
1.104771878257536777e+01 2.094019382726635039e+08
1.105877202705865159e+01 2.114942348562439084e+08
1.106983633031488701e+01 2.093437628373993337e+08
1.108091170340838083e+01 2.076517013517939448e+08
1.109199815741450301e+01 2.075163884709172845e+08
1.110309570341971686e+01 2.076459759352728426e+08
1.111420435252153993e+01 2.081344984444781542e+08
1.112532411582863290e+01 2.066112945856834948e+08
1.113645500446078351e+01 2.044952754946075678e+08
1.114759702954887644e+01 2.003612431571970582e+08
1.115875020223492164e+01 1.998401529627884328e+08
1.116991453367207754e+01 2.016192559727052748e+08
1.118109003502470777e+01 2.018167156000152230e+08
1.119227671746831376e+01 2.007057899879187942e+08
1.120347459218956310e+01 1.976891250689073801e+08
1.121468367038634106e+01 1.911723455035235584e+08
1.122590396326773821e+01 1.975029649633388519e+08
1.123713548205403256e+01 1.868605486925172508e+08
1.124837823797674297e+01 1.890049952340540588e+08
1.125963224227863257e+01 1.928206267873627543e+08
1.127089750621371778e+01 1.728515108682084382e+08
1.128217404104722554e+01 1.878579431345803440e+08
1.129346185805569291e+01 1.889787354728020132e+08
1.130476096852695456e+01 1.860500385661292970e+08
1.131607138376011612e+01 1.831797544949734211e+08
1.132739311506561641e+01 1.784550193329667151e+08
1.133872617376518122e+01 1.810517062533248961e+08
1.135007057119186236e+01 1.829080803732880950e+08
1.136142631869005903e+01 1.833521808750380874e+08
1.137279342761551248e+01 1.820347506831071377e+08
1.138417190933534684e+01 1.720805020035948753e+08
1.139556177522804603e+01 1.767744973316917717e+08
1.140696303668344669e+01 1.762632713571543097e+08
1.141837570510285005e+01 1.719160527667750418e+08
1.142979979189892958e+01 1.666096041651414335e+08
1.144123530849573278e+01 1.695694088538949490e+08
1.145268226632879305e+01 1.717902581035724282e+08
1.146414067684506044e+01 1.643900686906510293e+08
1.147561055150295850e+01 1.605556794656232297e+08
1.148709190177237893e+01 1.641118432578719556e+08
1.149858473913466561e+01 1.559231142755199075e+08
1.151008907508264123e+01 1.654798957219037116e+08
1.152160492112064460e+01 1.620969397036910951e+08
1.153313228876454133e+01 1.642963604268085659e+08
1.154467118954168825e+01 1.620646515544523597e+08
1.155622163499099919e+01 1.462319159634033442e+08
1.156778363666291476e+01 1.563708259656058550e+08
1.157935720611939345e+01 1.566665781167634130e+08
1.159094235493406444e+01 1.544965372877072394e+08
1.160253909469204991e+01 1.533764473472574949e+08
1.161414743699006635e+01 1.522760948612700999e+08
1.162576739343652221e+01 1.479604852327679992e+08
1.163739897565136694e+01 1.432996051721319854e+08
1.164904219526613538e+01 1.500816181842238605e+08
1.166069706392407035e+01 1.387707042544374168e+08
1.167236359328002493e+01 1.359204752436885536e+08
1.168404179500053175e+01 1.544198794088032544e+08
1.169573168076382252e+01 1.327763606533861160e+08
1.170743326225975878e+01 1.213279404087038189e+08
1.171914655118992599e+01 1.437723085321308374e+08
1.173087155926761760e+01 1.183012611864850670e+08
1.174260829821783325e+01 1.195689065035305172e+08
1.175435677977733384e+01 1.454586358196304142e+08
1.176611701569460777e+01 1.332418637576792240e+08
1.177788901772987806e+01 1.068339406389149874e+08
1.178967279765513254e+01 1.312093894337831885e+08
1.180146836725415938e+01 1.313991198540103585e+08
1.181327573832253641e+01 1.191520667437793911e+08
1.182509492266764717e+01 1.138127171626915932e+08
1.183692593210868438e+01 1.438807459081415236e+08
1.184876877847663401e+01 1.238453462851645797e+08
1.186062347361432678e+01 1.000843607662613094e+08
1.187249002937649855e+01 1.368298534361379147e+08
1.188436845762971572e+01 1.487518922797321081e+08
1.189625877025236811e+01 8.801111242180825770e+07
1.190816097913477911e+01 1.312442810615553707e+08
1.192007509617916661e+01 1.684393374193845093e+08
1.193200113329961809e+01 8.272195764268395305e+07
1.194393910242220258e+01 1.354466240559684038e+08
1.195588901548488714e+01 1.600363226663630605e+08
1.196785088443757417e+01 9.204948369325761497e+07
1.197982472124212805e+01 1.376197524572490156e+08
1.199181053787241602e+01 1.513105922002207637e+08
1.200380834631422822e+01 1.125780367810849994e+08
1.201581815856538427e+01 1.277791036128290296e+08
1.202783998663571730e+01 1.546949336574627459e+08
1.203987384254702775e+01 1.467570046075681746e+08
1.205191973833318109e+01 9.900977936658686399e+07
1.206397768604006693e+01 1.395955421783218384e+08
1.207604769772563813e+01 1.543581917384195924e+08
1.208812978545991257e+01 7.480792394866234064e+07
1.210022396132499090e+01 1.291745813607804477e+08
1.211233023741503700e+01 1.786708845560415089e+08
1.212444862583633132e+01 7.182735830875204504e+07
1.213657913870727256e+01 1.160735115070725083e+08
1.214872178815835468e+01 1.682660871645389795e+08
1.216087658633222013e+01 9.012337992949451506e+07
1.217304354538368472e+01 1.429429654923150539e+08
1.218522267747971277e+01 1.629272879785910547e+08
1.219741399479943134e+01 1.083954781266494095e+08
1.220961750953417990e+01 1.176198515585643351e+08
1.222183323388744647e+01 1.407749873346486390e+08
1.223406118007494747e+01 1.337035073700636625e+08
1.224630136032464556e+01 9.560756809876050055e+07
1.225855378687672292e+01 1.362101026876471937e+08
1.227081847198362219e+01 1.609047295012258589e+08
1.228309542791001974e+01 8.050783194245624542e+07
1.229538466693285770e+01 1.309315528483276814e+08
1.230768620134138125e+01 1.625713625390801728e+08
1.232000004343713506e+01 9.255832616551831365e+07
1.233232620553395975e+01 1.460460190356866121e+08
1.234466469995803273e+01 1.434460470403874516e+08
1.235701553904784689e+01 9.934166294188374281e+07
1.236937873515422659e+01 1.288576692533545643e+08
1.238175430064036320e+01 1.319118575951409787e+08
1.239414224788182928e+01 1.174547444823849350e+08
1.240654258926657327e+01 1.107574874146941602e+08
1.241895533719494793e+01 1.433908698364269137e+08
1.243138050407970141e+01 1.276855567523149997e+08
1.244381810234597729e+01 1.093475255752897114e+08
1.245626814443139274e+01 1.432074549941303134e+08
1.246873064278601007e+01 1.318926702243114412e+08
1.248120560987228522e+01 1.072170716001901478e+08
1.249369305816520281e+01 1.465502028099090755e+08
1.250619300015223345e+01 1.393605546858547628e+08
1.251870544833331600e+01 9.845152043687503040e+07
1.253123041522088243e+01 1.381812864307788312e+08
1.254376791333988095e+01 1.361614054917725623e+08
1.255631795522783989e+01 1.252822626576924324e+08
1.256888055343483224e+01 1.238451082488970906e+08
1.258145572052343297e+01 1.487852129376546443e+08
1.259404346906877592e+01 1.246621315152239054e+08
1.260664381165862302e+01 1.362515816502611637e+08
1.261925676089335191e+01 1.314887960298240781e+08
1.263188232938587952e+01 1.011897909283867329e+08
1.264452052976177043e+01 1.451436524353206456e+08
1.265717137465927955e+01 1.520346808670358360e+08
1.266983487672921349e+01 1.457572443923565447e+08
1.268251104863505674e+01 1.540832744823997021e+08
1.269519990305300539e+01 1.553033654994440675e+08
1.270790145267191740e+01 1.384127163153954446e+08
1.272061571019333925e+01 1.476620518208882213e+08
1.273334268833151661e+01 1.503067968421210349e+08
1.274608239981345470e+01 1.348832172883920074e+08
1.275883485737886680e+01 1.488204478829862177e+08
1.277160007378020090e+01 1.574760318443203270e+08
1.278437806178266989e+01 1.489271800064443350e+08
1.279716883416425510e+01 1.578519620081238747e+08
1.280997240371574897e+01 1.490004843009566665e+08
1.282278878324071059e+01 1.603389527705203891e+08
1.283561798555550659e+01 1.370449924343011379e+08
1.284846002348936622e+01 1.592514395385150015e+08
1.286131490988431381e+01 1.533685282783540785e+08
1.287418265759523628e+01 1.432593882957765162e+08
