# wavelength[um] flux[W/sr/m2/um]
7.215445680170001985e+00 1.526408031281746958e+00
7.222664734775614548e+00 2.371680443484360801e+00
7.229891012046562260e+00 2.172393506647209982e+00
7.237124519209114482e+00 1.823521294669983916e+00
7.244365263496786334e+00 2.001331654161369489e+00
7.251613252150332478e+00 8.705571265856237861e-01
7.258868492417732021e+00 1.083205414513070286e+00
7.266130991554229368e+00 1.670439231812888226e+00
7.273400756822333335e+00 1.063140459137464244e+00
7.280677795491791393e+00 8.231368747151603937e-01
7.287962114839658945e+00 1.966396201993821258e+00
7.295253722150257580e+00 1.823931779350314253e+00
7.302552624715170637e+00 1.173294258537430412e+00
7.309858829833316030e+00 1.080468623457818245e+00
7.317172344810906282e+00 1.830042449823672257e+00
7.324493176961444973e+00 1.392848428625910406e+00
7.331821333605770263e+00 1.012163426775201325e+00
7.339156822072049557e+00 1.002225544589020911e+00
7.346499649695761747e+00 8.427679079452305988e-01
7.353849823819730069e+00 1.071766407846804103e+00
7.361207351794133658e+00 1.193227801654109577e+00
7.368572240976500431e+00 1.435579445145789723e+00
7.375944498731713317e+00 4.606311926573878890e-01
7.383324132432038667e+00 1.366272258617516222e+00
7.390711149457120932e+00 8.748990057266312625e-01
7.398105557193965787e+00 6.653744275246451512e-01
7.405507363036982760e+00 1.523047882396605823e+00
7.412916574387977242e+00 1.499580435963277392e+00
7.420333198656157592e+00 4.651672119634068792e-01
7.427757243258164443e+00 6.475753645593096408e-01
7.435188715618025412e+00 1.768518436234504110e+00
7.442627623167226147e+00 1.057052287673620583e+00
7.450073973344676581e+00 3.008318918477863591e-01
7.457527773596703824e+00 9.662339642436313936e-01
7.464989031377126771e+00 1.268999551970058093e+00
7.472457754147218800e+00 7.274985942610201484e-01
7.479933949375681124e+00 5.193756222730034899e-01
7.487417624538714733e+00 1.825126482565031738e+00
7.494908787120000859e+00 1.776433434512530996e+00
7.502407444610704523e+00 5.492654729766596189e-01
7.509913604509470098e+00 1.021588502923910458e+00
7.517427274322463049e+00 1.928050507654910595e+00
7.524948461563358393e+00 2.040368231938963106e+00
7.532477173753336253e+00 5.549796670802124021e-01
7.540013418421120939e+00 1.457677344638391492e+00
7.547557203102952528e+00 2.196472706873434877e+00
7.555108535342625053e+00 2.084420980014356495e+00
7.562667422691464303e+00 8.065799567903171319e-01
7.570233872708334033e+00 2.132087698549492760e+00
7.577807892959705249e+00 1.809617089741729190e+00
7.585389491019602026e+00 2.201695002303586168e+00
7.592978674469621048e+00 1.044324399705227613e+00
7.600575450898948482e+00 2.739775649687404169e+00
7.608179827904360870e+00 2.602401105422898819e+00
7.615791813090228679e+00 2.039330815821994491e+00
7.623411414068545611e+00 1.240581742583078073e+00
7.631038638458921497e+00 2.680831151365680842e+00
7.638673493888578747e+00 2.632088791522216642e+00
7.646315987992360341e+00 1.668031951543777369e+00
7.653966128412754699e+00 4.688656531427226604e-01
7.661623922799913444e+00 2.778549126812226433e-01
7.669289378811644298e+00 2.554519283325764611e-01
7.676962504113392427e+00 3.515299202852384397e-01
7.684643306378275973e+00 5.800465335176914206e-01
7.692331793287112696e+00 4.455844417968658489e-01
7.700027972528378228e+00 1.040666137313839057e+00
7.707731851798260259e+00 8.506131714244649089e-01
7.715443438800645204e+00 1.302131809009873464e+00
7.723162741247111995e+00 5.139755629208069276e-01
7.730889766856956058e+00 1.128633827762326236e+00
7.738624523357209739e+00 1.352435169004213122e+00
7.746367018482623656e+00 2.084038078642003633e+00
7.754117259975699561e+00 1.276662153268997235e+00
7.761875255586685896e+00 4.235445035139778769e-01
7.769641013073576907e+00 1.304403692218676580e+00
7.777414540202122417e+00 2.561196180016927837e+00
7.785195844745862459e+00 2.123730119849097431e+00
7.792984934486088200e+00 4.139088109583861086e-01
7.800781817211894342e+00 8.350696056618138741e-01
7.808586500720170243e+00 1.900277111088561233e+00
7.816398992815588365e+00 2.667503153946414240e+00
7.824219301310663788e+00 1.953273837042195815e+00
7.832047434025690258e+00 9.124488771609169380e-01
7.839883398788800584e+00 9.325094691061388552e-01
7.847727203435961307e+00 2.214504562751071326e+00
7.855578855810978034e+00 2.900520575110887567e+00
7.863438363765501649e+00 9.582617067566987501e-01
7.871305735159038086e+00 1.108811641138852222e+00
7.879180977858965207e+00 1.043673699024745272e+00
7.887064099740538126e+00 7.047192907844181953e-01
7.894955108686875889e+00 2.327560135631947080e+00
7.902854012588970356e+00 1.079405602643601414e+00
7.910760819345729722e+00 2.020869991070769256e+00
7.918675536863970521e+00 9.955747213891634750e-01
7.926598173058410524e+00 1.111598992650369544e+00
7.934528735851682946e+00 8.984820173656919984e-01
7.942467233174356878e+00 1.687730863765087852e+00
7.950413672964919520e+00 3.467966013059669006e+00
7.958368063169806383e+00 2.012149816216336706e+00
7.966330411743424378e+00 2.070731676292785206e+00
7.974300726648118065e+00 1.407657703334163291e+00
7.982279015854214066e+00 2.266124921734001152e+00
7.990265287339989975e+00 3.292318167932192896e+00
7.998259549091704557e+00 2.482290072474032883e+00
8.006261809103635940e+00 2.720608537706843855e+00
8.014272075378054083e+00 1.329927831675323802e+00
8.022290355925221661e+00 1.908461067840048875e+00
8.030316658763410942e+00 1.421133603489768138e+00
8.038350991918917998e+00 2.802360951606193140e+00
8.046393363426080469e+00 1.775479161493806135e+00
8.054443781327282892e+00 1.774788735144672946e+00
8.062502253672942487e+00 2.901945027877316008e+00
8.070568788521519821e+00 2.775850118976746383e+00
8.078643393939561435e+00 1.997245319017575627e+00
8.086726078001667872e+00 1.511760495963217821e+00
8.094816848790527430e+00 3.420507938997368491e+00
8.102915714396893065e+00 4.018558735514845104e+00
8.111022682919651672e+00 3.482526853706383818e+00
8.119137762465774344e+00 5.021997091447794936e+00
8.127260961150341245e+00 2.682613098769283777e+00
8.135392287096552266e+00 1.837928393141951222e+00
8.143531748435727025e+00 4.149331638812076228e+00
8.151679353307327958e+00 4.466941596991849117e+00
8.159835109858954993e+00 2.750575620013647082e+00
8.167999026246373973e+00 3.819632546951984065e+00
8.176171110633504213e+00 2.531628759078623059e+00
8.184351371192425617e+00 3.107854265496993840e+00
8.192539816103396433e+00 2.793001552844973201e+00
8.200736453554856809e+00 3.568472471383326017e+00
8.208941291743464319e+00 2.946535054357306116e+00
8.217154338874046005e+00 3.605012316346681622e+00
8.225375603159649884e+00 3.952478048641975494e+00
8.233605092821548510e+00 5.316559971127412965e+00
8.241842816089222978e+00 5.195152292071667510e+00
8.250088781200394905e+00 3.107717282954762350e+00
8.258342996401033531e+00 3.107816009503648225e+00
8.266605469945350393e+00 3.475983427850028562e+00
8.274876210095818863e+00 5.505198911515245541e+00
8.283155225123197241e+00 5.474178879224458782e+00
8.291442523306500334e+00 5.807510452358908282e+00
8.299738112933010115e+00 5.887881645216661575e+00
8.308042002298329010e+00 3.727791804467412096e+00
8.316354199706326611e+00 4.162738037296415783e+00
8.324674713469219611e+00 3.554211439507001913e+00
8.333003551907516737e+00 5.228927653848157497e+00
8.341340723350057829e+00 4.648829989408193697e+00
8.349686236134026274e+00 4.816717956105526000e+00
8.358040098604922363e+00 4.566668945514084754e+00
8.366402319116609476e+00 5.698010282547886440e+00
8.374772906031305197e+00 6.143285845208589890e+00
8.383151867719606187e+00 5.478536807069778192e+00
8.391539212560473970e+00 4.500082823511998065e+00
8.399934948941243817e+00 4.085344066338609359e+00
8.408339085257667378e+00 5.096248952064827087e+00
8.416751629913893140e+00 5.708677090358827755e+00
8.425172591322457549e+00 4.627071520727466414e+00
8.433601977904316982e+00 5.342519861914767354e+00
8.442039798088842417e+00 5.431420307014975357e+00
8.450486060313872727e+00 6.344791746495266338e+00
8.458940773025680926e+00 5.320639467004466994e+00
8.467403944678963512e+00 4.917227629965082336e+00
8.475875583736875996e+00 5.940499458346695683e+00
8.484355698671075530e+00 6.654350833692300959e+00
8.492844297961685385e+00 5.595515934307698558e+00
8.501341390097307382e+00 6.280824085406787383e+00
8.509846983575016566e+00 5.404949470056093830e+00
8.518361086900416268e+00 4.647860830583920411e+00
8.526883708587609689e+00 5.729399257147646196e+00
8.535414857159230095e+00 6.117623565573082622e+00
8.543954541146415949e+00 5.050797114574496760e+00
8.552502769088842882e+00 6.012881154258287175e+00
8.561059549534769886e+00 6.452136121548281089e+00
8.569624891040954040e+00 6.220431696774644692e+00
8.578198802172744664e+00 5.313531179196192333e+00
8.586781291504054892e+00 5.589952826846277034e+00
8.595372367617367004e+00 7.061946313276407317e+00
8.603972039103767955e+00 6.868739787852256029e+00
8.612580314562926276e+00 6.187252262294554050e+00
8.621197202603104515e+00 5.670368675347913445e+00
8.629822711841203642e+00 6.657814394035358241e+00
8.638456850902732853e+00 7.128624835724478359e+00
8.647099628421834439e+00 7.188496601762291327e+00
8.655751053041287335e+00 6.807206949406901408e+00
8.664411133412508903e+00 6.345405634224328573e+00
8.673079878195581571e+00 5.804495454934105680e+00
8.681757296059268825e+00 5.915692860191225755e+00
8.690443395680977900e+00 6.098785615313112807e+00
8.699138185746802421e+00 5.794297196497971925e+00
8.707841674951529498e+00 6.472358960931585692e+00
8.716553871998655723e+00 6.771799205559690726e+00
8.725274785600383609e+00 7.165816697351473863e+00
8.734004424477626927e+00 7.254826109507978238e+00
8.742742797360028462e+00 7.186507729667229505e+00
8.751489912985945807e+00 6.839926100830353128e+00
8.760245780102499324e+00 6.789308685424099821e+00
8.769010407465557932e+00 7.121250669289687529e+00
8.777783803839753318e+00 6.762306596100276401e+00
8.786565977998490595e+00 6.653271414437772258e+00
8.795356938723937645e+00 5.365448121427855099e+00
8.804156694807060646e+00 5.147533025237691184e+00
8.812965255047608082e+00 6.511200598961695007e+00
8.821782628254135616e+00 7.146098516596767425e+00
8.830608823244022076e+00 7.343148244381696443e+00
8.839443848843473006e+00 7.266008358832552361e+00
8.848287713887497574e+00 7.089235568886671501e+00
8.857140427219976075e+00 7.065099471239591367e+00
8.866001997693627956e+00 7.377771466630052011e+00
8.874872434170020696e+00 7.226156950144378754e+00
8.883751745519582244e+00 7.132037974856178408e+00
8.892639940621625882e+00 7.299105722118400585e+00
8.901537028364346682e+00 6.504281841712869827e+00
8.910443017644842811e+00 7.263059598527754623e+00
8.919357917369106659e+00 5.153559395444901270e+00
8.928281736452028383e+00 6.944964786139365742e+00
8.937214483817424338e+00 7.284315030682983583e+00
8.946156168398053055e+00 7.005930239348280075e+00
8.955106799135602813e+00 7.256272280209298486e+00
8.964066384980702296e+00 7.384552898831398871e+00
8.973034934892920589e+00 7.307070013204842063e+00
8.982012457840815145e+00 7.367161524263694083e+00
8.990998962801914018e+00 7.127483514678641718e+00
8.999994458762728300e+00 6.363598093083456142e+00
9.008998954718750340e+00 7.042339739933262344e+00
9.018012459674482173e+00 7.328078545959458623e+00
9.027034982643428407e+00 6.884802428432508670e+00
9.036066532648110439e+00 6.321510611081805564e+00
9.045107118720064676e+00 6.899157831555801756e+00
9.054156749899895829e+00 6.962357303157229893e+00
9.063215435237234274e+00 7.380039668834580624e+00
9.072283183790759153e+00 7.256279666818943319e+00
9.081360004628230342e+00 6.622429097828866240e+00
9.090445906826463585e+00 6.712592494359099327e+00
9.099540899471353583e+00 7.235105477975485755e+00
9.108644991657907752e+00 7.363514452023748547e+00
9.117758192490214242e+00 7.396123470195302474e+00
9.126880511081456149e+00 7.228254887283721786e+00
9.136011956553980795e+00 7.171151216356087765e+00
9.145152538039223344e+00 7.176355006394065761e+00
9.154302264677752987e+00 7.043662002660016519e+00
9.163461145619306691e+00 6.396501498184669288e+00
9.172629190022773216e+00 7.052420824277527700e+00
9.181806407056209096e+00 6.971167451611973931e+00
9.190992805896815554e+00 6.751519700637798493e+00
9.200188395730981128e+00 7.103590735039681192e+00
9.209393185754311872e+00 6.872790125707981090e+00
9.218607185171599383e+00 7.003862603607687198e+00
9.227830403196843889e+00 6.985273908911625362e+00
9.237062849053257807e+00 7.058833097262991352e+00
9.246304531973295937e+00 6.807638835407057165e+00
9.255555461198628819e+00 7.211254181775007766e+00
9.264815645980180037e+00 6.980145350975565322e+00
9.274085095578147531e+00 6.943843598744711798e+00
9.283363819261991168e+00 6.886022820720834048e+00
9.292651826310423857e+00 6.781765879286330900e+00
9.301949126011466618e+00 6.859845289048874584e+00
9.311255727662413051e+00 6.583476341369462581e+00
9.320571640569852434e+00 6.648985354775171608e+00
9.329896874049707023e+00 6.820425086045494467e+00
9.339231437427212512e+00 7.060057501496486587e+00
9.348575340036930470e+00 7.370684359359506388e+00
9.357928591222769654e+00 7.102384362443400434e+00
9.367291200337987789e+00 7.031839147601733231e+00
9.376663176745186234e+00 6.163592308632655836e+00
9.386044529816329529e+00 7.163935977006947731e+00
9.395435268932773809e+00 7.205732188781825087e+00
9.404835403485281020e+00 7.343457799918828854e+00
9.414244942873983391e+00 6.884201453552984518e+00
9.423663896508406523e+00 7.216086990531369594e+00
9.433092273807510253e+00 6.773002637022654149e+00
9.442530084199674434e+00 6.882505009708510535e+00
9.451977337122700717e+00 7.260995069365504762e+00
9.461434042023851632e+00 6.913861894749980586e+00
9.470900208359843475e+00 6.680936745904435980e+00
9.480375845596832107e+00 7.338135419225161549e+00
9.489860963210444922e+00 6.989049767057886164e+00
9.499355570685795058e+00 7.062574061484686361e+00
9.508859677517522258e+00 6.972878189304725360e+00
9.518373293209727137e+00 6.830895686447769677e+00
9.527896427276015601e+00 7.057800566930366060e+00
9.537429089239532587e+00 6.916138231082063825e+00
9.546971288632937203e+00 7.340979020434359903e+00
9.556523034998413380e+00 7.055792559384597595e+00
9.566084337887714284e+00 7.022466860354141360e+00
9.575655206862155211e+00 7.356730354099989100e+00
9.585235651492601150e+00 7.043029985962253825e+00
9.594825681359491654e+00 7.103503968028984872e+00
9.604425306052856826e+00 7.001224599305393426e+00
9.614034535172327978e+00 7.311026091906666302e+00
9.623653378327144736e+00 6.730505580164469315e+00
9.633281845136142607e+00 7.281101496757796276e+00
9.642919945227788503e+00 7.126634932445271353e+00
9.652567688240175414e+00 7.276430241368980312e+00
9.662225083821059712e+00 7.236260151522238893e+00
9.671892141627827399e+00 7.172761135130955701e+00
9.681568871327542070e+00 7.254692336864277280e+00
9.691255282596946685e+00 7.078545514217877255e+00
9.700951385122440485e+00 7.200415791240111218e+00
9.710657188600118062e+00 6.727882319027198577e+00
9.720372702735790682e+00 6.926980552125369783e+00
9.730097937244991613e+00 7.160296231674546874e+00
9.739832901852937042e+00 7.383861921343072510e+00
9.749577606294584697e+00 7.260393306349630649e+00
9.759332060314648061e+00 7.359114694350122221e+00
9.769096273667583930e+00 7.216601375313977051e+00
9.778870256117615511e+00 7.394633002255156740e+00
9.788654017438732424e+00 7.309310533951011379e+00
9.798447567414664050e+00 7.327871263252808021e+00
9.808250915838973683e+00 7.297328551854171508e+00
9.818064072515031881e+00 7.239898782731111204e+00
9.827887047255972064e+00 6.847277124725413167e+00
9.837719849884754453e+00 7.291841244365748764e+00
9.847562490234214039e+00 7.375543266598967307e+00
9.857414978147000184e+00 6.832164955687567875e+00
9.867277323475576623e+00 7.362192716717315122e+00
9.877149536082288961e+00 7.341999199326906478e+00
9.887031625839359350e+00 7.286258944609221189e+00
9.896923602628888261e+00 6.833024982733595820e+00
9.906825476342849157e+00 7.343112217147791831e+00
9.916737256883115137e+00 7.357275707837962031e+00
9.926658954161467818e+00 7.253101035906793115e+00
9.936590578099599114e+00 7.380817134244534117e+00
9.946532138629125441e+00 7.373343295090684535e+00
9.956483645691628581e+00 7.251317531819238660e+00
9.966445109238607714e+00 7.152373194548320434e+00
9.976416539231488301e+00 7.374303308069790397e+00
9.986397945641751761e+00 7.318300478234230688e+00
9.996389338450816453e+00 7.176065839106596123e+00
1.000639072765004123e+01 7.313303814828338467e+00
1.001640212324083024e+01 7.182450303728611374e+00
1.002642353523456720e+01 7.315335540573343565e+00
1.003645497365266870e+01 7.331577185861086754e+00
1.004649644852658774e+01 7.322577721853419597e+00
1.005654796989779420e+01 7.271517114348421629e+00
1.006660954781781925e+01 7.321184444119855250e+00
1.007668119234822868e+01 7.319384292466463826e+00
1.008676291356065136e+01 7.304484409435195502e+00
1.009685472153683961e+01 7.185071104373809803e+00
1.010695662636857328e+01 7.279492889613666584e+00
1.011706863815775748e+01 7.229807621818574503e+00
1.012719076701644383e+01 7.191634451148165574e+00
1.013732302306676303e+01 7.212623999768732475e+00
1.014746541644093547e+01 7.175092450437374758e+00
1.015761795728136363e+01 7.055448770443790707e+00
1.016778065574060363e+01 7.129123377933750838e+00
1.017795352198134040e+01 7.084917646820429127e+00
1.018813656617644803e+01 7.214002944139454421e+00
1.019832979850896315e+01 7.099829068136147114e+00
1.020853322917211337e+01 7.074664425119228994e+00
1.021874686836936519e+01 7.002384787034146463e+00
1.022897072631432991e+01 6.826054171827552253e+00
1.023920481323086840e+01 7.244066562805296705e+00
1.024944913935308044e+01 6.648638608544464645e+00
1.025970371492529942e+01 6.948391229230650445e+00
1.026996855020209765e+01 6.595165915593334205e+00
1.028024365544828811e+01 7.182344541081173261e+00
1.029052904093896892e+01 6.639134088897026054e+00
1.030082471695954105e+01 6.885122390261768643e+00
1.031113069380570302e+01 7.216182936905497947e+00
1.032144698178340825e+01 6.947701409920502336e+00
1.033177359120896099e+01 6.965708437618816085e+00
1.034211053240895950e+01 7.104109399116224743e+00
1.035245781572035639e+01 6.833129698566087207e+00
1.036281545149045868e+01 7.010256645465404723e+00
1.037318345007685672e+01 7.249951762628047192e+00
1.038356182184754672e+01 7.087439142566561934e+00
1.039395057718094506e+01 7.117528533972816263e+00
1.040434972646577272e+01 7.171056521426291575e+00
1.041475928010119567e+01 7.119636003414582248e+00
1.042517924849676270e+01 6.877202827569658616e+00
1.043560964207244091e+01 7.030248831120716524e+00
1.044605047125863351e+01 7.189512323111237890e+00
1.045650174649616382e+01 7.001811344198781484e+00
1.046696347823632323e+01 6.830855476286292749e+00
1.047743567694081790e+01 6.885967709068479436e+00
1.048791835308187714e+01 6.977859542651803082e+00
1.049841151714219301e+01 6.892513212809251222e+00
1.050891517961488475e+01 6.904091375115672946e+00
1.051942935100361431e+01 7.146671938035295213e+00
1.052995404182255434e+01 6.841749093982117280e+00
1.054048926259641661e+01 6.803933432278006066e+00
1.055103502386043246e+01 6.656289094108458038e+00
1.056159133616034929e+01 7.054086856185056043e+00
1.057215821005249445e+01 6.807976341748180005e+00
1.058273565610372025e+01 6.991809154725883602e+00
1.059332368489147136e+01 6.836889757659192490e+00
1.060392230700380445e+01 7.092309615509033272e+00
1.061453153303934371e+01 6.883697120758735188e+00
1.062515137360728978e+01 6.935950271122051980e+00
1.063578183932750854e+01 6.855977857745089388e+00
1.064642294083046359e+01 7.058043971356931401e+00
1.065707468875722519e+01 6.844355137556787483e+00
1.066773709375955193e+01 7.055522308792939512e+00
1.067841016649985519e+01 6.891258153363455818e+00
1.068909391765121519e+01 7.056435531038298237e+00
1.069978835789740934e+01 6.919454303172786425e+00
1.071049349793284122e+01 7.046419161869752479e+00
1.072120934846262230e+01 6.837136328409897601e+00
1.073193592020264830e+01 7.049480118301000964e+00
1.074267322387948376e+01 6.905313703448204166e+00
1.075342127023045435e+01 7.058530821931172206e+00
1.076418007000360966e+01 6.781260698923058605e+00
1.077494963395772487e+01 7.067443999600038218e+00
1.078572997286235946e+01 6.911036641250348111e+00
1.079652109749786604e+01 7.044878766334464082e+00
1.080732301865535838e+01 6.553670264918569188e+00
1.081813574713675052e+01 6.987486695063910958e+00
1.082895929375480470e+01 6.991828642513426395e+00
1.083979366933308341e+01 6.615331326935355527e+00
1.085063888470592630e+01 6.756753186142881340e+00
1.086149495071854787e+01 6.876603061850256715e+00
1.087236187822703393e+01 6.971016809373130840e+00
1.088323967809830783e+01 6.748532093042188151e+00
1.089412836121015538e+01 6.932244303836617938e+00
1.090502793845127272e+01 6.860536651684269849e+00
1.091593842072125575e+01 6.942296802405176770e+00
1.092685981893055747e+01 6.884666822629096572e+00
1.093779214400056965e+01 6.663263902898016511e+00
1.094873540686364244e+01 6.879010890192060579e+00
1.095968961846305412e+01 6.843826122415999080e+00
1.097065478975298625e+01 6.831879995728562527e+00
1.098163093169861249e+01 6.688768859173581660e+00
1.099261805527609326e+01 6.704427532663208567e+00
1.100361617147250470e+01 6.270332882598613544e+00
1.101462529128598611e+01 6.739086077496016181e+00
1.102564542572569728e+01 6.710042331602014798e+00
1.103667658581177058e+01 6.524902721174517417e+00
1.104771878257536777e+01 6.665470713823667737e+00
1.105877202705865159e+01 6.732070582561888727e+00
1.106983633031488701e+01 6.663618932205904954e+00
1.108091170340838083e+01 6.609758942316001473e+00
1.109199815741450301e+01 6.605451799544896474e+00
1.110309570341971686e+01 6.609576696647883942e+00
1.111420435252153993e+01 6.625126851078220191e+00
1.112532411582863290e+01 6.576641766385456833e+00
1.113645500446078351e+01 6.509286786781145473e+00
1.114759702954887644e+01 6.377696450501020742e+00
1.115875020223492164e+01 6.361109634453649520e+00
1.116991453367207754e+01 6.417740242113238125e+00
1.118109003502470777e+01 6.424025577262729492e+00
1.119227671746831376e+01 6.388663716748221866e+00
1.120347459218956310e+01 6.292640290045706131e+00
1.121468367038634106e+01 6.085204753871488847e+00
1.122590396326773821e+01 6.286714629844159852e+00
1.123713548205403256e+01 5.947955998655585219e+00
1.124837823797674297e+01 6.016215852111963969e+00
1.125963224227863257e+01 6.137671176657261363e+00
1.127089750621371778e+01 5.502034475115568313e+00
1.128217404104722554e+01 5.979704049788929332e+00
1.129346185805569291e+01 6.015379977950430224e+00
1.130476096852695456e+01 5.922156660047448007e+00
1.131607138376011612e+01 5.830792680446971410e+00
1.132739311506561641e+01 5.680399689280279496e+00
1.133872617376518122e+01 5.763054801087694301e+00
1.135007057119186236e+01 5.822145024571696581e+00
1.136142631869005903e+01 5.836281182588317407e+00
1.137279342761551248e+01 5.794346077143454288e+00
1.138417190933534684e+01 5.477492500721385937e+00
1.139556177522804603e+01 5.626907012584761780e+00
1.140696303668344669e+01 5.610634184407841119e+00
1.141837570510285005e+01 5.472257918935872212e+00
1.142979979189892958e+01 5.303348413893258950e+00
1.144123530849573278e+01 5.397561923253595850e+00
1.145268226632879305e+01 5.468253750443215822e+00
1.146414067684506044e+01 5.232698405466666536e+00
1.147561055150295850e+01 5.110646005686371396e+00
1.148709190177237893e+01 5.223842214882530754e+00
1.149858473913466561e+01 4.963186875846293589e+00
1.151008907508264123e+01 5.267388677294472465e+00
1.152160492112064460e+01 5.159705842782269514e+00
1.153313228876454133e+01 5.229715578786849228e+00
1.154467118954168825e+01 5.158678079071343348e+00
1.155622163499099919e+01 4.654706452674855832e+00
1.156778363666291476e+01 4.977437981557733870e+00
1.157935720611939345e+01 4.986852064915091809e+00
1.159094235493406444e+01 4.917777519983986600e+00
1.160253909469204991e+01 4.882123949837970045e+00
1.161414743699006635e+01 4.847098642380300859e+00
1.162576739343652221e+01 4.709728521414082714e+00
1.163739897565136694e+01 4.561368101252347707e+00
1.164904219526613538e+01 4.777246280249943133e+00
1.166069706392407035e+01 4.417208707687445113e+00
1.167236359328002493e+01 4.326483100486524513e+00
1.168404179500053175e+01 4.915337423913085146e+00
1.169573168076382252e+01 4.226402824747727216e+00
1.170743326225975878e+01 3.861988290240824906e+00
1.171914655118992599e+01 4.576414716524340953e+00
1.173087155926761760e+01 3.765646098366895345e+00
1.174260829821783325e+01 3.805996502025910555e+00
1.175435677977733384e+01 4.630092181219601422e+00
1.176611701569460777e+01 4.241220248762302525e+00
1.177788901772987806e+01 3.400629948533887781e+00
1.178967279765513254e+01 4.176524581691220206e+00
1.180146836725415938e+01 4.182563888538030739e+00
1.181327573832253641e+01 3.792728080377584465e+00
1.182509492266764717e+01 3.622771304632432354e+00
1.183692593210868438e+01 4.579866385405943596e+00
1.184876877847663401e+01 3.942119808042288565e+00
1.186062347361432678e+01 3.185784148428608464e+00
1.187249002937649855e+01 4.355429507380181420e+00
1.188436845762971572e+01 4.734919790118501837e+00
1.189625877025236811e+01 2.801480717789459174e+00
1.190816097913477911e+01 4.177635216697711762e+00
1.192007509617916661e+01 5.361590632283739666e+00
1.193200113329961809e+01 2.633121692214308585e+00
1.194393910242220258e+01 4.311399948723399156e+00
1.195588901548488714e+01 5.094114365320242754e+00
1.196785088443757417e+01 2.930026067767752984e+00
1.197982472124212805e+01 4.380572774130838454e+00
1.199181053787241602e+01 4.816365738165424126e+00
1.200380834631422822e+01 3.583470207458176571e+00
1.201581815856538427e+01 4.067335192766640795e+00
1.202783998663571730e+01 4.924092672571601881e+00
1.203987384254702775e+01 4.671420543330907726e+00
1.205191973833318109e+01 3.151579160126049217e+00
1.206397768604006693e+01 4.443464114254617847e+00
1.207604769772563813e+01 4.913373844379208322e+00
1.208812978545991257e+01 2.381210175774437943e+00
1.210022396132499090e+01 4.111754629078883561e+00
1.211233023741503700e+01 5.687270892739078043e+00
1.212444862583633132e+01 2.286335824814121676e+00
1.213657913870727256e+01 3.694734623676916740e+00
1.214872178815835468e+01 5.356075905393620218e+00
1.216087658633222013e+01 2.868716280785592154e+00
1.217304354538368472e+01 4.550015907663231829e+00
1.218522267747971277e+01 5.186136649269900367e+00
1.219741399479943134e+01 3.450335230533134734e+00
1.220961750953417990e+01 3.743956156256097234e+00
1.222183323388744647e+01 4.481007019601658037e+00
1.223406118007494747e+01 4.255914821333858455e+00
1.224630136032464556e+01 3.043283411982547371e+00
1.225855378687672292e+01 4.335702228358742083e+00
1.227081847198362219e+01 5.121756613396883040e+00
1.228309542791001974e+01 2.562643882250699612e+00
1.229538466693285770e+01 4.167680768501816679e+00
1.230768620134138125e+01 5.174807190655837275e+00
1.232000004343713506e+01 2.946223026710831139e+00
1.233232620553395975e+01 4.648789169684513389e+00
1.234466469995803273e+01 4.566029490694041293e+00
1.235701553904784689e+01 3.162143342433951343e+00
1.236937873515422659e+01 4.101667003394384281e+00
1.238175430064036320e+01 4.198884837740172848e+00
1.239414224788182928e+01 3.738700634793417077e+00
1.240654258926657327e+01 3.525520321297392456e+00
1.241895533719494793e+01 4.564273145742779647e+00
1.243138050407970141e+01 4.064357503714333575e+00
1.244381810234597729e+01 3.480639842034961351e+00
1.245626814443139274e+01 4.558434869985194204e+00
1.246873064278601007e+01 4.198274084757681379e+00
1.248120560987228522e+01 3.412825385801586009e+00
1.249369305816520281e+01 4.664837837663359466e+00
1.250619300015223345e+01 4.435984230056436495e+00
1.251870544833331600e+01 3.133809226488283528e+00
1.253123041522088243e+01 4.398446955651099444e+00
1.254376791333988095e+01 4.334152148471110522e+00
1.255631795522783989e+01 3.987858276741785168e+00
1.256888055343483224e+01 3.942112231112567144e+00
1.258145572052343297e+01 4.735980419601591329e+00
1.259404346906877592e+01 3.968118889403966953e+00
1.260664381165862302e+01 4.337022544745609665e+00
1.261925676089335191e+01 4.185418369869697841e+00
1.263188232938587952e+01 3.220971083337635488e+00
1.264452052976177043e+01 4.620065948698658609e+00
1.265717137465927955e+01 4.839414196277511238e+00
1.266983487672921349e+01 4.639597187299397518e+00
1.268251104863505674e+01 4.904622956331842865e+00
1.269519990305300539e+01 4.943459659608769208e+00
1.270790145267191740e+01 4.405813597674282711e+00
1.272061571019333925e+01 4.700229090877193094e+00
1.273334268833151661e+01 4.784413939546569239e+00
1.274608239981345470e+01 4.293466154317156835e+00
1.275883485737886680e+01 4.737101982745410389e+00
1.277160007378020090e+01 5.012617777304060773e+00
1.278437806178266989e+01 4.740499371752420643e+00
1.279716883416425510e+01 5.024584006069396480e+00
1.280997240371574897e+01 4.742832719916720841e+00
1.282278878324071059e+01 5.103747380721253890e+00
1.283561798555550659e+01 4.362277594382084622e+00
1.284846002348936622e+01 5.069130759410954035e+00
1.286131490988431381e+01 4.881871878045837221e+00
1.287418265759523628e+01 4.560087958318810308e+00
1.288706327948990271e+01 4.807174585960508395e+00
1.289995678844894478e+01 4.904670910608579959e+00
