# wavelength[um] flux[erg/cm2/s/cm]
7.208233841010668996e+00 1.542707822427943721e+07
7.215445680170001985e+00 3.641894579110495001e+07
7.222664734775614548e+00 6.897097031706775725e+07
7.229891012046562260e+00 6.527083881743481010e+07
7.237124519209114482e+00 5.288392638602108508e+07
7.244365263496786334e+00 5.146733362353652716e+07
7.251613252150332478e+00 2.398993262327297032e+07
7.258868492417732021e+00 3.083514072642607987e+07
7.266130991554229368e+00 4.164082051426081359e+07
7.273400756822333335e+00 1.503690893195572495e+07
7.280677795491791393e+00 1.613160208803926408e+07
7.287962114839658945e+00 5.072722435072662681e+07
7.295253722150257580e+00 5.281059762725210935e+07
7.302552624715170637e+00 3.077052641269255802e+07
7.309858829833316030e+00 2.820219878657152504e+07
7.317172344810906282e+00 5.544914543074042350e+07
7.324493176961444973e+00 4.250365448140504956e+07
7.331821333605770263e+00 2.557231720652873814e+07
7.339156822072049557e+00 1.774443262677547708e+07
7.346499649695761747e+00 2.094582381810611859e+07
7.353849823819730069e+00 3.309372712429654598e+07
7.361207351794133658e+00 3.586631440028242767e+07
7.368572240976500431e+00 4.522827424329286069e+07
7.375944498731713317e+00 1.493144782073876262e+07
7.383324132432038667e+00 3.648773560324917734e+07
7.390711149457120932e+00 2.824043109968282655e+07
7.398105557193965787e+00 2.135435076473430544e+07
7.405507363036982760e+00 4.534471691337118298e+07
7.412916574387977242e+00 3.562807519511717558e+07
7.420333198656157592e+00 1.524009873352336511e+07
7.427757243258164443e+00 2.088747818152348325e+07
7.435188715618025412e+00 5.548598430646669120e+07
7.442627623167226147e+00 3.369801631275819987e+07
7.450073973344676581e+00 9.807895580969443545e+06
7.457527773596703824e+00 2.394466975604807213e+07
7.464989031377126771e+00 2.491953817964040488e+07
7.472457754147218800e+00 1.892694338511297479e+07
7.479933949375681124e+00 1.559482429825513624e+07
7.487417624538714733e+00 5.690410684558674693e+07
7.494908787120000859e+00 5.616607833487071842e+07
7.502407444610704523e+00 1.752593701475143060e+07
7.509913604509470098e+00 3.322954552182919532e+07
7.517427274322463049e+00 5.814087191032021493e+07
7.524948461563358393e+00 6.490757215060272813e+07
7.532477173753336253e+00 1.785081348732787743e+07
7.540013418421120939e+00 4.684593211763387918e+07
7.547557203102952528e+00 6.920592687810942531e+07
7.555108535342625053e+00 6.333505640053064376e+07
7.562667422691464303e+00 2.613271404452886432e+07
7.570233872708334033e+00 6.249614031153025478e+07
7.577807892959705249e+00 3.674264251385672390e+07
7.585389491019602026e+00 5.621407488964708149e+07
7.592978674469621048e+00 2.932925364917820320e+07
7.600575450898948482e+00 8.305847263550272584e+07
7.608179827904360870e+00 7.294819320046724379e+07
7.615791813090228679e+00 4.534705500092580914e+07
7.623411414068545611e+00 3.833076994553888589e+07
7.631038638458921497e+00 8.515019096765267849e+07
7.638673493888578747e+00 8.253897878091375530e+07
7.646315987992360341e+00 4.891457637455945462e+07
7.653966128412754699e+00 1.527611950892849267e+07
7.661623922799913444e+00 8.765146911914380267e+06
7.669289378811644298e+00 8.155052142251526937e+06
7.676962504113392427e+00 1.149851774768379889e+07
7.684643306378275973e+00 1.904805673241408914e+07
7.692331793287112696e+00 1.464945078852647729e+07
7.700027972528378228e+00 3.394535413005985320e+07
7.707731851798260259e+00 2.739334387894180417e+07
7.715443438800645204e+00 4.052665072089107335e+07
7.723162741247111995e+00 1.700608734783072770e+07
7.730889766856956058e+00 3.678230665944404900e+07
7.738624523357209739e+00 4.306300106987705082e+07
7.746367018482623656e+00 6.408735258850549161e+07
7.754117259975699561e+00 4.139520761135435849e+07
7.761875255586685896e+00 1.381302520310925506e+07
7.769641013073576907e+00 3.961693810847903788e+07
7.777414540202122417e+00 7.940229661953411996e+07
7.785195844745862459e+00 6.400943008661735803e+07
7.792984934486088200e+00 1.361623924000197649e+07
7.800781817211894342e+00 2.754195792466581613e+07
7.808586500720170243e+00 5.904087382217444479e+07
7.816398992815588365e+00 8.408496772164364159e+07
7.824219301310663788e+00 6.266360450559301674e+07
7.832047434025690258e+00 2.996579130640975758e+07
7.839883398788800584e+00 3.047041846868579090e+07
7.847727203435961307e+00 7.079129444457142055e+07
7.855578855810978034e+00 8.840357740110306442e+07
7.863438363765501649e+00 2.625450485292804241e+07
7.871305735159038086e+00 3.379537230596670508e+07
7.879180977858965207e+00 3.359948637752262503e+07
7.887064099740538126e+00 2.208107818824013323e+07
7.894955108686875889e+00 7.108916652614828944e+07
7.902854012588970356e+00 3.363884006968439370e+07
7.910760819345729722e+00 6.407380714486391842e+07
7.918675536863970521e+00 3.262948963506481797e+07
7.926598173058410524e+00 3.632457702917377651e+07
7.934528735851682946e+00 2.571654254183977097e+07
7.942467233174356878e+00 5.230016928221615404e+07
7.950413672964919520e+00 1.098320297886939049e+08
7.958368063169806383e+00 6.414471873397963494e+07
7.966330411743424378e+00 6.621717791647310555e+07
7.974300726648118065e+00 4.548883056332822144e+07
7.982279015854214066e+00 7.168527108668322861e+07
7.990265287339989975e+00 1.023926325768225044e+08
7.998259549091704557e+00 7.917680506028756499e+07
8.006261809103635940e+00 8.582405569976639748e+07
8.014272075378054083e+00 4.313412397168060392e+07
8.022290355925221661e+00 6.119151415159621835e+07
8.030316658763410942e+00 4.567483533898253739e+07
8.038350991918917998e+00 8.003802366844062507e+07
8.046393363426080469e+00 5.639501173623889685e+07
8.054443781327282892e+00 5.701327019290679693e+07
8.062502253672942487e+00 9.153199430514286458e+07
8.070568788521519821e+00 8.753249469118891656e+07
8.078643393939561435e+00 6.401119627445232868e+07
8.086726078001667872e+00 4.890565297783155739e+07
8.094816848790527430e+00 1.085228290197120309e+08
8.102915714396893065e+00 1.275688833177790344e+08
8.111022682919651672e+00 1.109914022213548124e+08
8.119137762465774344e+00 1.626007434551880956e+08
8.127260961150341245e+00 8.541120103108951449e+07
8.135392287096552266e+00 5.869169917573789507e+07
8.143531748435727025e+00 1.327571153958226293e+08
8.151679353307327958e+00 1.428856425151125491e+08
8.159835109858954993e+00 7.913794133756436408e+07
8.167999026246373973e+00 1.206198370980908126e+08
8.176171110633504213e+00 8.038396782764419913e+07
8.184351371192425617e+00 9.834601816081014276e+07
8.192539816103396433e+00 8.837316233213359118e+07
8.200736453554856809e+00 1.127440082986925542e+08
8.208941291743464319e+00 8.916215153792752326e+07
8.217154338874046005e+00 1.142322551727124006e+08
8.225375603159649884e+00 1.280857221421742886e+08
8.233605092821548510e+00 1.755851608429531157e+08
8.241842816089222978e+00 1.708325727244531214e+08
8.250088781200394905e+00 9.317199046581861377e+07
8.258342996401033531e+00 9.421908773264783621e+07
8.266605469945350393e+00 1.106466069142986089e+08
8.274876210095818863e+00 1.808586678584622443e+08
8.283155225123197241e+00 1.833985058457648158e+08
8.291442523306500334e+00 1.959820769770430624e+08
8.299738112933010115e+00 1.992225622136908174e+08
8.308042002298329010e+00 1.181185500772192180e+08
8.316354199706326611e+00 1.324862475598274916e+08
8.324674713469219611e+00 1.126837849314542413e+08
8.333003551907516737e+00 1.712335882761985362e+08
8.341340723350057829e+00 1.490857677412242293e+08
8.349686236134026274e+00 1.542035224551206827e+08
8.358040098604922363e+00 1.476305434808904827e+08
8.366402319116609476e+00 1.901942069651877582e+08
8.374772906031305197e+00 2.086145601155886948e+08
8.383151867719606187e+00 1.793803313751152456e+08
8.391539212560473970e+00 1.429170606941309571e+08
8.399934948941243817e+00 1.306564492406413555e+08
8.408339085257667378e+00 1.660630886817446053e+08
8.416751629913893140e+00 1.910473807139363587e+08
8.425172591322457549e+00 1.426890673213292658e+08
8.433601977904316982e+00 1.776639848684373796e+08
8.442039798088842417e+00 1.814769956154463887e+08
8.450486060313872727e+00 2.222305742709035873e+08
8.458940773025680926e+00 1.744595270155895650e+08
8.467403944678963512e+00 1.605176941891202629e+08
8.475875583736875996e+00 2.011894164915066659e+08
8.484355698671075530e+00 2.342483664876766801e+08
8.492844297961685385e+00 1.920662456080018282e+08
8.501341390097307382e+00 2.174806550192990303e+08
8.509846983575016566e+00 1.771369404719237089e+08
8.518361086900416268e+00 1.445054257072390020e+08
8.526883708587609689e+00 1.925631666871563792e+08
8.535414857159230095e+00 2.090920462515732348e+08
8.543954541146415949e+00 1.646929333785315454e+08
8.552502769088842882e+00 2.047532153124317825e+08
8.561059549534769886e+00 2.255871369453321993e+08
8.569624891040954040e+00 2.136984822369083464e+08
8.578198802172744664e+00 1.720071236773383617e+08
8.586781291504054892e+00 1.859943110958395898e+08
8.595372367617367004e+00 2.599755326131811142e+08
8.603972039103767955e+00 2.478231434805413485e+08
8.612580314562926276e+00 2.126232970627713799e+08
8.621197202603104515e+00 1.866371536594889462e+08
8.629822711841203642e+00 2.376472372631998956e+08
8.638456850902732853e+00 2.643502250856204927e+08
8.647099628421834439e+00 2.685040084416592717e+08
8.655751053041287335e+00 2.441212443577170670e+08
8.664411133412508903e+00 2.232605620008250475e+08
8.673079878195581571e+00 1.955005403194998801e+08
8.681757296059268825e+00 1.983469394034213126e+08
8.690443395680977900e+00 2.092382406160907745e+08
8.699138185746802421e+00 1.933290743519137502e+08
8.707841674951529498e+00 2.231251048726632893e+08
8.716553871998655723e+00 2.428088990385491848e+08
8.725274785600383609e+00 2.652327561235898733e+08
8.734004424477626927e+00 2.712712259870895147e+08
8.742742797360028462e+00 2.662047394175950289e+08
8.751489912985945807e+00 2.446101522176318169e+08
8.760245780102499324e+00 2.415996552770160437e+08
8.769010407465557932e+00 2.607396839522200227e+08
8.777783803839753318e+00 2.403227651022191942e+08
8.786565977998490595e+00 2.323031985686311722e+08
8.795356938723937645e+00 1.761203725739914477e+08
8.804156694807060646e+00 1.629057200995101333e+08
8.812965255047608082e+00 2.251210472911384702e+08
8.821782628254135616e+00 2.613484936277886033e+08
8.830608823244022076e+00 2.752186152730361223e+08
8.839443848843473006e+00 2.697279129214882851e+08
8.848287713887497574e+00 2.578556350846066177e+08
8.857140427219976075e+00 2.565151808024208546e+08
8.866001997693627956e+00 2.770978677074924111e+08
8.874872434170020696e+00 2.661700095618351996e+08
8.883751745519582244e+00 2.597319732965432405e+08
8.892639940621625882e+00 2.707516254407954216e+08
8.901537028364346682e+00 2.265095125314733088e+08
8.910443017644842811e+00 2.659834118530265689e+08
8.919357917369106659e+00 1.652466675422157645e+08
8.928281736452028383e+00 2.481694142769892812e+08
8.937214483817424338e+00 2.688878947571743131e+08
8.946156168398053055e+00 2.514980021699894071e+08
8.955106799135602813e+00 2.666984505697968900e+08
8.964066384980702296e+00 2.761559818944647312e+08
8.973034934892920589e+00 2.696380427826197743e+08
8.982012457840815145e+00 2.740263415279909372e+08
8.990998962801914018e+00 2.576334884659483731e+08
8.999994458762728300e+00 2.187224340519598126e+08
9.008998954718750340e+00 2.537777585217504799e+08
9.018012459674482173e+00 2.701748381881817579e+08
9.027034982643428407e+00 2.427263756194819510e+08
9.036066532648110439e+00 2.147534104240636230e+08
9.045107118720064676e+00 2.443543902974165380e+08
9.054156749899895829e+00 2.468349039083001912e+08
9.063215435237234274e+00 2.729269656061534286e+08
9.072283183790759153e+00 2.641732899492084682e+08
9.081360004628230342e+00 2.302739537624848187e+08
9.090445906826463585e+00 2.343329586577064395e+08
9.099540899471353583e+00 2.609761378066331446e+08
9.108644991657907752e+00 2.698801694893795252e+08
9.117758192490214242e+00 2.715438816089047790e+08
9.126880511081456149e+00 2.612353848328637481e+08
9.136011956553980795e+00 2.568147836380464733e+08
9.145152538039223344e+00 2.566827863549239039e+08
9.154302264677752987e+00 2.492979012704021931e+08
9.163461145619306691e+00 2.165258903787170947e+08
9.172629190022773216e+00 2.495320906005581021e+08
9.181806407056209096e+00 2.448892681868642867e+08
9.190992805896815554e+00 2.324414184633343518e+08
9.200188395730981128e+00 2.510968166725786924e+08
9.209393185754311872e+00 2.393750555586709082e+08
9.218607185171599383e+00 2.452791373264490664e+08
9.227830403196843889e+00 2.439488479925809503e+08
9.237062849053257807e+00 2.487767908578486443e+08
9.246304531973295937e+00 2.362440559896087050e+08
9.255555461198628819e+00 2.539174281151548028e+08
9.264815645980180037e+00 2.452729022919743657e+08
9.274085095578147531e+00 2.422271708676906526e+08
9.283363819261991168e+00 2.382670371981950104e+08
9.292651826310423857e+00 2.346536276371778548e+08
9.301949126011466618e+00 2.384718362494384050e+08
9.311255727662413051e+00 2.246044567708006203e+08
9.320571640569852434e+00 2.284159154001397491e+08
9.329896874049707023e+00 2.353184479533014297e+08
9.339231437427212512e+00 2.494077005913037658e+08
9.348575340036930470e+00 2.663387035672668517e+08
9.357928591222769654e+00 2.522226810566910207e+08
9.367291200337987789e+00 2.489011109943915606e+08
9.376663176745186234e+00 2.053919673082272112e+08
9.386044529816329529e+00 2.551268414105978310e+08
9.395435268932773809e+00 2.585446427834287286e+08
9.404835403485281020e+00 2.658633328828905225e+08
9.414244942873983391e+00 2.405959166506441534e+08
9.423663896508406523e+00 2.575847039875964224e+08
9.433092273807510253e+00 2.353493474946331382e+08
9.442530084199674434e+00 2.399444497831056118e+08
9.451977337122700717e+00 2.592475092498081923e+08
9.461434042023851632e+00 2.424781942798561752e+08
9.470900208359843475e+00 2.286854768570649922e+08
9.480375845596832107e+00 2.641676228003956079e+08
9.489860963210444922e+00 2.447747914054365754e+08
9.499355570685795058e+00 2.500984431901481748e+08
9.508859677517522258e+00 2.438425977172538340e+08
9.518373293209727137e+00 2.349088363199813366e+08
9.527896427276015601e+00 2.495164126232902110e+08
9.537429089239532587e+00 2.400753773684665263e+08
9.546971288632937203e+00 2.638483225330505073e+08
9.556523034998413380e+00 2.496920414330985248e+08
9.566084337887714284e+00 2.475176456872732043e+08
9.575655206862155211e+00 2.654808308219826221e+08
9.585235651492601150e+00 2.471651170281398892e+08
9.594825681359491654e+00 2.510387961346453726e+08
9.604425306052856826e+00 2.456118112846431434e+08
9.614034535172327978e+00 2.625100243771889806e+08
9.623653378327144736e+00 2.315698312690555751e+08
9.633281845136142607e+00 2.615006920149083436e+08
9.642919945227788503e+00 2.529220490023560822e+08
9.652567688240175414e+00 2.617706518500410914e+08
9.662225083821059712e+00 2.597474481112681329e+08
9.671892141627827399e+00 2.566542385156659782e+08
9.681568871327542070e+00 2.602519384359515607e+08
9.691255282596946685e+00 2.506666782271775007e+08
9.700951385122440485e+00 2.574435047195094824e+08
9.710657188600118062e+00 2.314636356144365072e+08
9.720372702735790682e+00 2.426987258682764173e+08
9.730097937244991613e+00 2.552629166266945004e+08
9.739832901852937042e+00 2.696410635422044992e+08
9.749577606294584697e+00 2.615531916777171195e+08
9.759332060314648061e+00 2.682118344371326864e+08
9.769096273667583930e+00 2.595725560693499744e+08
9.778870256117615511e+00 2.708750381605341434e+08
9.788654017438732424e+00 2.646286493412005305e+08
9.798447567414664050e+00 2.667288284677318037e+08
9.808250915838973683e+00 2.643807836305462420e+08
9.818064072515031881e+00 2.603796644458015263e+08
9.827887047255972064e+00 2.378078755595875084e+08
9.837719849884754453e+00 2.639480729382390678e+08
9.847562490234214039e+00 2.697565161129508018e+08
9.857414978147000184e+00 2.365181788798981905e+08
9.867277323475576623e+00 2.687133771456751227e+08
9.877149536082288961e+00 2.672101369730319679e+08
9.887031625839359350e+00 2.627750396605684161e+08
9.896923602628888261e+00 2.362205826448610127e+08
9.906825476342849157e+00 2.673045335035607815e+08
9.916737256883115137e+00 2.689417264286379814e+08
9.926658954161467818e+00 2.616345604143247902e+08
9.936590578099599114e+00 2.711279001017709970e+08
9.946532138629125441e+00 2.701449698738873601e+08
9.956483645691628581e+00 2.627215273324178755e+08
9.966445109238607714e+00 2.566901362506338954e+08
9.976416539231488301e+00 2.708370006623609662e+08
9.986397945641751761e+00 2.665892231901102960e+08
9.996389338450816453e+00 2.573969179089042842e+08
1.000639072765004123e+01 2.660385055522317588e+08
1.001640212324083024e+01 2.585211336943063736e+08
1.002642353523456720e+01 2.664562645395817459e+08
1.003645497365266870e+01 2.670195691866967678e+08
1.004649644852658774e+01 2.664917988830237985e+08
1.005654796989779420e+01 2.634142542910945117e+08
1.006660954781781925e+01 2.663423306424018741e+08
1.007668119234822868e+01 2.663440783881959021e+08
1.008676291356065136e+01 2.651546344237436056e+08
1.009685472153683961e+01 2.580312940197821558e+08
1.010695662636857328e+01 2.633423742734768987e+08
1.011706863815775748e+01 2.599416036107743680e+08
1.012719076701644383e+01 2.591826779573344886e+08
1.013732302306676303e+01 2.592715211652348936e+08
1.014746541644093547e+01 2.573378385369069576e+08
1.015761795728136363e+01 2.494235102258546650e+08
1.016778065574060363e+01 2.540533523385815620e+08
1.017795352198134040e+01 2.519178964111138582e+08
1.018813656617644803e+01 2.582778555603082180e+08
1.019832979850896315e+01 2.525269874714613855e+08
1.020853322917211337e+01 2.503078992456073165e+08
1.021874686836936519e+01 2.465188582911294103e+08
1.022897072631432991e+01 2.371678631950390935e+08
1.023920481323086840e+01 2.592120536278193295e+08
1.024944913935308044e+01 2.280465639951455593e+08
1.025970371492529942e+01 2.434514587867413461e+08
1.026996855020209765e+01 2.251463851784137189e+08
1.028024365544828811e+01 2.557915504763779640e+08
1.029052904093896892e+01 2.272233890063066483e+08
1.030082471695954105e+01 2.396197587814186513e+08
1.031113069380570302e+01 2.593120888647329509e+08
1.032144698178340825e+01 2.452470588508633971e+08
1.033177359120896099e+01 2.447882728638912439e+08
1.034211053240895950e+01 2.528863546501532495e+08
1.035245781572035639e+01 2.388811662849649489e+08
1.036281545149045868e+01 2.490741591479030550e+08
1.037318345007685672e+01 2.633108293684605956e+08
1.038356182184754672e+01 2.528476797952149808e+08
1.039395057718094506e+01 2.547339716358214021e+08
1.040434972646577272e+01 2.576596895061339736e+08
1.041475928010119567e+01 2.539757363215518892e+08
1.042517924849676270e+01 2.398634977122647464e+08
1.043560964207244091e+01 2.520987931922714412e+08
1.044605047125863351e+01 2.584911644338725209e+08
1.045650174649616382e+01 2.473473277843489349e+08
1.046696347823632323e+01 2.370255270030651391e+08
1.047743567694081790e+01 2.398045484406027198e+08
1.048791835308187714e+01 2.447951184451438189e+08
1.049841151714219301e+01 2.425196209016396403e+08
1.050891517961488475e+01 2.426917443327707052e+08
1.051942935100361431e+01 2.554951105586766005e+08
1.052995404182255434e+01 2.398184397139645517e+08
1.054048926259641661e+01 2.364338312093972564e+08
1.055103502386043246e+01 2.279780851961584389e+08
1.056159133616034929e+01 2.499000671410205364e+08
1.057215821005249445e+01 2.365803526092166305e+08
1.058273565610372025e+01 2.460838924302079380e+08
1.059332368489147136e+01 2.377030915290744305e+08
1.060392230700380445e+01 2.529898963131192923e+08
1.061453153303934371e+01 2.406694250336618423e+08
1.062515137360728978e+01 2.425375407672958672e+08
1.063578183932750854e+01 2.394791762013408244e+08
1.064642294083046359e+01 2.512910570004656613e+08
1.065707468875722519e+01 2.394967323076907694e+08
1.066773709375955193e+01 2.506214511584938765e+08
1.067841016649985519e+01 2.415128319827132225e+08
1.068909391765121519e+01 2.526955878973637521e+08
1.069978835789740934e+01 2.431765336451992393e+08
1.071049349793284122e+01 2.516306661662487984e+08
1.072120934846262230e+01 2.396205535688246787e+08
1.073193592020264830e+01 2.517940992313534915e+08
1.074267322387948376e+01 2.437542629142443240e+08
1.075342127023045435e+01 2.530247122436827421e+08
1.076418007000360966e+01 2.344404778430846035e+08
1.077494963395772487e+01 2.543138383536446691e+08
1.078572997286235946e+01 2.438665614849077761e+08
1.079652109749786604e+01 2.529647749233958423e+08
1.080732301865535838e+01 2.225375844762441814e+08
1.081813574713675052e+01 2.480791265030921698e+08
1.082895929375480470e+01 2.484890348830960691e+08
1.083979366933308341e+01 2.266132669415691197e+08
1.085063888470592630e+01 2.324564435302434266e+08
1.086149495071854787e+01 2.425298028517778814e+08
1.087236187822703393e+01 2.477478482704192400e+08
1.088323967809830783e+01 2.340621022817857563e+08
1.089412836121015538e+01 2.453549272902054191e+08
1.090502793845127272e+01 2.419644884274591804e+08
1.091593842072125575e+01 2.462377699647258818e+08
1.092685981893055747e+01 2.419681976313372254e+08
1.093779214400056965e+01 2.289444772783249319e+08
1.094873540686364244e+01 2.423921464684313238e+08
1.095968961846305412e+01 2.401717444006481767e+08
1.097065478975298625e+01 2.399330223051381707e+08
1.098163093169861249e+01 2.307025883659064174e+08
1.099261805527609326e+01 2.313047662182392478e+08
1.100361617147250470e+01 2.087390531459225714e+08
1.101462529128598611e+01 2.340642005717342496e+08
1.102564542572569728e+01 2.318611858821471035e+08
1.103667658581177058e+01 2.226911298033259511e+08
1.104771878257536777e+01 2.298617770965107083e+08
1.105877202705865159e+01 2.347177926920567751e+08
1.106983633031488701e+01 2.314841857679934204e+08
1.108091170340838083e+01 2.282730826501557529e+08
1.109199815741450301e+01 2.288230751829621196e+08
1.110309570341971686e+01 2.285795227350377440e+08
1.111420435252153993e+01 2.304972077216507494e+08
1.112532411582863290e+01 2.267566162810782492e+08
1.113645500446078351e+01 2.235443377252537310e+08
1.114759702954887644e+01 2.185382866822714508e+08
1.115875020223492164e+01 2.169097379649401605e+08
1.116991453367207754e+01 2.198358060273962915e+08
1.118109003502470777e+01 2.197602718412981331e+08
1.119227671746831376e+01 2.180272049697532356e+08
1.120347459218956310e+01 2.136549949088338912e+08
1.121468367038634106e+01 2.042837939916577339e+08
1.122590396326773821e+01 2.119991930575481951e+08
1.123713548205403256e+01 1.990244034080942571e+08
1.124837823797674297e+01 2.004362847649682760e+08
1.125963224227863257e+01 2.062921725404894948e+08
1.127089750621371778e+01 1.783352064600133002e+08
1.128217404104722554e+01 1.999783660668278337e+08
1.129346185805569291e+01 2.021143921675308645e+08
1.130476096852695456e+01 1.976423640389761329e+08
1.131607138376011612e+01 1.912407001211432517e+08
1.132739311506561641e+01 1.881192637196004689e+08
1.133872617376518122e+01 1.929303400383879244e+08
1.135007057119186236e+01 1.920718596982254088e+08
1.136142631869005903e+01 1.947719605218679905e+08
1.137279342761551248e+01 1.919843404576345682e+08
1.138417190933534684e+01 1.774604213362377584e+08
1.139556177522804603e+01 1.855229561584693193e+08
1.140696303668344669e+01 1.850039988218548596e+08
1.141837570510285005e+01 1.802381816766673923e+08
1.142979979189892958e+01 1.749123569548262954e+08
1.144123530849573278e+01 1.772966766774649620e+08
1.145268226632879305e+01 1.802267963558837175e+08
1.146414067684506044e+01 1.717596670000744760e+08
1.147561055150295850e+01 1.636367948072362542e+08
1.148709190177237893e+01 1.713512232608097494e+08
1.149858473913466561e+01 1.630810680280067027e+08
1.151008907508264123e+01 1.724571739677519798e+08
1.152160492112064460e+01 1.682058961496742070e+08
1.153313228876454133e+01 1.715089007392441332e+08
1.154467118954168825e+01 1.683355534878915250e+08
1.155622163499099919e+01 1.485598064521798790e+08
1.156778363666291476e+01 1.615220047236967683e+08
1.157935720611939345e+01 1.622290436551414728e+08
1.159094235493406444e+01 1.599010387584741712e+08
1.160253909469204991e+01 1.580538979191446304e+08
1.161414743699006635e+01 1.573856531684010327e+08
1.162576739343652221e+01 1.522911454370557964e+08
1.163739897565136694e+01 1.469777880517944694e+08
1.164904219526613538e+01 1.550840448541426659e+08
1.166069706392407035e+01 1.428361689415601194e+08
1.167236359328002493e+01 1.393087726910599470e+08
1.168404179500053175e+01 1.590915502080130577e+08
1.169573168076382252e+01 1.351245798762483895e+08
1.170743326225975878e+01 1.232524782733902782e+08
1.171914655118992599e+01 1.460594278513287306e+08
1.173087155926761760e+01 1.174505371608446687e+08
1.174260829821783325e+01 1.223164640303323120e+08
1.175435677977733384e+01 1.493749798159013391e+08
1.176611701569460777e+01 1.345423926990039945e+08
1.177788901772987806e+01 1.093374764405745715e+08
1.178967279765513254e+01 1.342226444960995018e+08
1.180146836725415938e+01 1.347345687072078884e+08
1.181327573832253641e+01 1.218145611842247099e+08
1.182509492266764717e+01 1.163190576823350042e+08
1.183692593210868438e+01 1.478503409472345710e+08
1.184876877847663401e+01 1.275316758449513912e+08
1.186062347361432678e+01 1.026180592091455907e+08
1.187249002937649855e+01 1.394507034379806221e+08
1.188436845762971572e+01 1.552032759809885919e+08
1.189625877025236811e+01 8.992457832586356997e+07
1.190816097913477911e+01 1.318641341077141017e+08
1.192007509617916661e+01 1.783763362239821851e+08
1.193200113329961809e+01 8.460996449170109630e+07
1.194393910242220258e+01 1.383816159462601840e+08
1.195588901548488714e+01 1.698378117119292915e+08
1.196785088443757417e+01 9.519724009833930433e+07
1.197982472124212805e+01 1.407785939787290096e+08
1.199181053787241602e+01 1.589307903323604763e+08
1.200380834631422822e+01 1.180743476724007726e+08
1.201581815856538427e+01 1.305010651543776244e+08
1.202783998663571730e+01 1.621712944105318785e+08
1.203987384254702775e+01 1.549484940459047258e+08
1.205191973833318109e+01 1.007362777620300800e+08
1.206397768604006693e+01 1.441148163196745217e+08
1.207604769772563813e+01 1.565820224864402711e+08
1.208812978545991257e+01 7.566938563790716231e+07
1.210022396132499090e+01 1.322826609035465866e+08
1.211233023741503700e+01 1.873141147775178850e+08
1.212444862583633132e+01 7.274608731999503076e+07
1.213657913870727256e+01 1.185584923045942932e+08
1.214872178815835468e+01 1.763305295871185660e+08
1.216087658633222013e+01 9.261831078326462209e+07
1.217304354538368472e+01 1.479132031232818961e+08
1.218522267747971277e+01 1.712631188174586892e+08
1.219741399479943134e+01 1.129473979506708980e+08
1.220961750953417990e+01 1.200500210356020331e+08
1.222183323388744647e+01 1.460709841752121747e+08
1.223406118007494747e+01 1.391086843948163390e+08
1.224630136032464556e+01 9.758056079127033055e+07
1.225855378687672292e+01 1.399265143210938275e+08
1.227081847198362219e+01 1.656747169924578667e+08
1.228309542791001974e+01 8.025915135764956474e+07
1.229538466693285770e+01 1.340851459622892141e+08
1.230768620134138125e+01 1.680908498896403611e+08
1.232000004343713506e+01 9.470890728159643710e+07
1.233232620553395975e+01 1.496098300515577495e+08
1.234466469995803273e+01 1.487036389908894300e+08
1.235701553904784689e+01 1.017824188484351635e+08
1.236937873515422659e+01 1.283974280635081083e+08
1.238175430064036320e+01 1.346336857885501981e+08
1.239414224788182928e+01 1.210010641167817265e+08
1.240654258926657327e+01 1.129591351542280614e+08
1.241895533719494793e+01 1.473989713822423816e+08
1.243138050407970141e+01 1.316275773814804405e+08
1.244381810234597729e+01 1.090284101702476293e+08
1.245626814443139274e+01 1.446538363630072474e+08
1.246873064278601007e+01 1.352657232326703966e+08
1.248120560987228522e+01 1.091999884065248817e+08
1.249369305816520281e+01 1.515089880713224709e+08
1.250619300015223345e+01 1.423864766618354321e+08
1.251870544833331600e+01 9.319138876837123930e+07
1.253123041522088243e+01 1.402398124532575011e+08
1.254376791333988095e+01 1.372278354290313423e+08
1.255631795522783989e+01 1.267501933070504218e+08
1.256888055343483224e+01 1.200665390388282686e+08
1.258145572052343297e+01 1.525479505702070296e+08
1.259404346906877592e+01 1.239901738240228891e+08
1.260664381165862302e+01 1.383503781125076413e+08
1.261925676089335191e+01 1.318331381519694328e+08
1.263188232938587952e+01 1.015482856563264579e+08
1.264452052976177043e+01 1.483845509050731957e+08
1.265717137465927955e+01 1.569761264246707559e+08
1.266983487672921349e+01 1.500053874182519317e+08
1.268251104863505674e+01 1.587974262306633592e+08
1.269519990305300539e+01 1.605065068326355815e+08
1.270790145267191740e+01 1.422524848101852536e+08
1.272061571019333925e+01 1.521058422996770442e+08
1.273334268833151661e+01 1.546079048873899281e+08
1.274608239981345470e+01 1.292223623910042793e+08
1.275883485737886680e+01 1.516448163426814973e+08
1.277160007378020090e+01 1.631796618781783581e+08
1.278437806178266989e+01 1.530336518582726121e+08
1.279716883416425510e+01 1.638071559774775207e+08
1.280997240371574897e+01 1.534854450435773134e+08
1.282278878324071059e+01 1.649609318162056208e+08
1.283561798555550659e+01 1.377112671893059313e+08
1.284846002348936622e+01 1.645533741773948669e+08
1.286131490988431381e+01 1.574541381622526050e+08
1.287418265759523628e+01 1.413981760595982075e+08
1.288706327948990271e+01 1.536290468448929787e+08
