Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	26240.036464478813	0.016051891407383615
4.205301664744579	2531.279341837204	0.001654744657193203
4.290257253931338	205.4775853155353	0.00014303491056897504
4.376929117647122	931.1817955694756	0.0006886435426964924
4.465351928104639	20676.13660621242	0.016235608067049462
4.555561057965339	30010.713734782476	0.025025954924406135
4.6475925944898915	31006.54330421846	0.02744493461857984
4.7414833539745365	23776.78144512372	0.022298146270274634
4.8372708964790725	30229.995559387586	0.029957418417317243
4.934993540852387	33515.1948163594	0.035007475242777274
5.034690380061526	33942.78521739877	0.03730779660022341
5.136401296830446	36949.805616942205	0.042705701874520705
5.240166979594697	41006.44580369533	0.04982171563261661
5.346028938778428	45309.83395923444	0.05783759474499177
5.454029523400215	59104.78237578701	0.07917021207083781
5.564211938014361	67818.31235911604	0.09515143231569619
5.676620259994449	75624.46335992016	0.11091081304621452
5.791299457166054	82636.61701295056	0.12645835101163014
5.908295405795672	86074.35026028476	0.13726569995528565
6.027654908943059	96676.00618334788	0.16054514514378015
6.149425715184332	116181.9480933668	0.2008188332974054
6.273656537713309	145729.04635098044	0.262039710019616
6.40039707382873	135474.57594141565	0.2531982609560536
6.529698024815169	138018.35453847796	0.2677628294182625
6.661611116225576	169702.3721628188	0.34117848010147744
6.796189118573567	207081.19289081093	0.4306431963549255
6.933485868443741	218249.67061658148	0.4686480793857527
7.073556290028462	228405.79042823036	0.5056338289029687
7.216456417099745	234299.72453484745	0.5340273841824851
7.362243415424992	207838.4250601484	0.48717610056277494
7.510975605635597	199944.5288630957	0.48143229196867854
7.662712486557528	172510.70271324064	0.42612264098366925
7.817514759013236	185044.1680169896	0.46811635221713027
7.9754443501044125	170078.73461149546	0.43973396716775454
8.13656443798531	168487.02303804673	0.4440949241628045
8.300939477136529	181428.41815510642	0.48611224076393567
8.46863522414939	194532.46931953973	0.5281955532532563
8.639718764031194	201470.03069496778	0.5525627438565953
8.814258537041928	219802.6617134028	0.6069541106092537
8.992324366073078	234282.87449280595	0.6492722045937825
9.173987484579602	264937.78919829795	0.7345755444306532
9.359320565076162	312027.7996297308	0.8629211587838006
9.548397748209013	285398.65029143	0.7849599113608332
9.741294672415254	338184.02392746316	0.9222597642877204
9.93808850418122	375377.38311519026	1.0120040168518658
10.138857968912154	362458.08428211435	0.9631400807208963
10.34368338242553	377028.10714654916	0.9844363869596944
10.552646683080592	398472.59253991133	1.0192180810265272
10.765831464556967	400374.36836866784	1.000216237576346
10.983323009295493	412618.11521363055	1.0038807805433756
11.205208322614594	431032.5978532537	1.018546068011693
11.431576167515898	448712.9929911129	1.0273480303446272
11.662517100192987	472060.5317460005	1.0449521906087922
11.898123506257493	486322.7512472921	1.0389488672883147
12.138489637697036	510127.5719212792	1.050239287428761
12.383711650579807	554681.3918308379	1.0992841098676855
12.633887643520811	619332.5151590535	1.1806045930770777
12.889117696925274	616958.0285058646	1.1306975299516968
13.149503913024775	798110.3999888692	1.4057748987623366
13.415150456722243	1068138.621570083	1.8079689143558237
13.686163597262087	1142705.4582982378	1.858884488769203
13.96265175074213	982426.4860467603	1.5361896409499387
14.244725523484396	730199.0771793913	1.097661015619735
14.53249775628206	481722.3071206617	0.6962112631203329
14.826083569540284	455959.8250864545	0.6335511823117229
15.125600409328976	466301.9312274018	0.622915593145945
15.431168094365923	504965.3618433594	0.6484913290915862
15.742908863949076	687062.1150245637	0.8481276838918261
16.060947426857137	1005573.3282342103	1.1929731126316239
16.38541101123809	1156886.0646974759	1.3188833463741556
16.716429415505523	1166000.6566302343	1.2771888106279154
17.05413506026321	1052144.4617785797	1.1071796236812679
17.39866304127863	894130.7530181466	0.9038265990279305
17.75015118352668	813266.7528817551	0.7896394849776465
18.1087400963252	810334.8281363819	0.7557419798453803
18.39491374864423	865536.5933637497	0.5911992624003748
