Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	36990.93768205957	0.019899656507919923
4.205301664744579	2357.281741821483	0.001310799008379376
4.290257253931338	197.9608038479587	0.00011024802129783205
4.376929117647122	892.1079253824408	0.0005023836254565503
4.465351928104639	23352.749055877703	0.013553556538467671
4.555561057965339	48097.477547691466	0.027973863884733167
4.6475925944898915	52417.35053766016	0.030934273442691278
4.7414833539745365	46506.95594667519	0.028748132851894845
4.8372708964790725	50283.91917930976	0.031898008813887116
4.934993540852387	62004.45352482116	0.04038950243172549
5.034690380061526	66420.05709235568	0.0461681751279972
5.136401296830446	68802.55203295677	0.0508307909042888
5.240166979594697	74283.84126807982	0.05725269126373238
5.346028938778428	82086.89946646437	0.06744045038690476
5.454029523400215	89932.62738745459	0.08017871907361573
5.564211938014361	95631.55035862225	0.09093010719133941
5.676620259994449	98567.67199668729	0.0990812985669869
5.791299457166054	106251.56115768975	0.11494787175107861
5.908295405795672	106011.19369703378	0.12436653298670726
6.027654908943059	118182.06439995709	0.14826371194701776
6.149425715184332	143982.15537472354	0.19188552899509703
6.273656537713309	196023.34718287588	0.28074805283822246
6.40039707382873	159032.59920842372	0.24678805547881788
6.529698024815169	158248.0739987673	0.2642320918042862
6.661611116225576	207190.42095809552	0.36934425026627526
6.796189118573567	274294.50290325604	0.5239794714147584
6.933485868443741	303643.2826588113	0.6267534703740809
7.073556290028462	339338.01199420507	0.7571738067500022
7.216456417099745	364613.5655679498	0.8736840862813416
7.362243415424992	374462.90643981716	0.9593569699977407
7.510975605635597	391725.69141620246	1.0749794450229866
7.662712486557528	394929.89321319433	1.1645720882751096
7.817514759013236	422154.56095099245	1.3357634959887936
7.9754443501044125	430687.5897316557	1.453925346896863
8.13656443798531	448017.5225727382	1.6045139128902135
8.300939477136529	476659.45120282314	1.806343696525808
8.46863522414939	503494.32973762474	2.017681000226049
8.639718764031194	524364.8806884564	2.2180006183596146
8.814258537041928	551251.6553898043	2.4498268146418023
8.992324366073078	579679.5237444721	2.6895427620672603
9.173987484579602	617984.35559931	2.9758612985259436
9.359320565076162	600281.3040419299	2.9877075846592622
9.548397748209013	451402.5260563082	2.3156374103765525
9.741294672415254	530703.0999296827	2.7961009328809774
9.93808850418122	697091.5835135891	3.7552038831190817
10.138857968912154	784411.7742799676	4.297661713276568
10.34368338242553	820424.6955866043	4.5467403610543276
10.552646683080592	852828.6056940528	4.758254936753402
10.765831464556967	871173.8708008752	4.876307479149831
10.983323009295493	894217.9294874921	5.008158870383425
11.205208322614594	919458.2043756348	5.139989238914989
11.431576167515898	942646.8954852567	5.245492497250156
11.662517100192987	968782.9353047791	5.349189927423256
11.898123506257493	986384.7561590662	5.386279625882575
12.138489637697036	1009726.242032949	5.4363455492112
12.383711650579807	1045607.1080132702	5.537313741326776
12.633887643520811	1088419.0308728388	5.660535455171232
12.889117696925274	1092465.669675544	5.574211439105185
13.149503913024775	1192469.1588726817	5.9643520228620455
13.415150456722243	1256965.9355011454	6.158002908113228
13.686163597262087	1249986.7520946292	5.992160067419707
13.96265175074213	1006069.2734140084	4.713956277450775
14.244725523484396	719664.4806655386	3.2912181462594323
14.53249775628206	470724.19635549927	2.098346456771075
14.826083569540284	447414.01794653997	1.9417536604890009
15.125600409328976	457807.84501482657	1.9332460416140904
15.431168094365923	494417.53921010206	2.031101581837647
15.742908863949076	675123.4700428582	2.6980124331531563
16.060947426857137	1022045.0595067291	3.9735295020711514
16.38541101123809	1222594.6262159343	4.625012215698399
16.716429415505523	1289527.6052159797	4.7464607140987765
17.05413506026321	1304591.112597732	4.670746367947512
17.39866304127863	1235042.596906635	4.298936365335377
17.75015118352668	1177793.2149025653	3.983382317666287
18.1087400963252	1168659.776603889	3.838141534991633
18.39491374864423	1189202.8801460247	2.8839031694256656
