Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	42255.28011803186	0.02287207156261262
4.205301664744579	4063.269163623108	0.0022769816092372613
4.290257253931338	200.0869560548953	0.0001132215403950322
4.376929117647122	1122.8310556582223	0.0006370923974948978
4.465351928104639	30186.122860507403	0.01766475670037919
4.555561057965339	48911.65452653415	0.02889652184632524
4.6475925944898915	51119.78703439276	0.030349714655731976
4.7414833539745365	45917.50741519117	0.028455519297342413
4.8372708964790725	51698.7157642271	0.0331307504355091
4.934993540852387	59025.8967210541	0.03859553836878762
5.034690380061526	61518.741679812374	0.04256406008897896
5.136401296830446	62464.8537015827	0.04620605483663784
5.240166979594697	66175.63573294708	0.05115289868120009
5.346028938778428	71047.73893298722	0.058051060919895536
5.454029523400215	74999.65050474757	0.0664493263016135
5.564211938014361	76755.20339291256	0.07296131048138388
5.676620259994449	75398.55899353742	0.07570413162711802
5.791299457166054	78736.13651764813	0.08461739252056522
5.908295405795672	75255.16965132229	0.08776535769758267
6.027654908943059	84341.69189295812	0.10563401870999795
6.149425715184332	105191.41735698914	0.13990596101322283
6.273656537713309	154693.43943510184	0.2202534655623675
6.40039707382873	115532.41024575623	0.1781180196384252
6.529698024815169	113051.80894921014	0.18803774513322363
6.661611116225576	152342.43858133402	0.27080128137100873
6.796189118573567	209135.15591866217	0.39753257023837496
6.933485868443741	235172.03981203935	0.48210719731191864
7.073556290028462	268220.9404565881	0.594822704107371
7.216456417099745	291995.5772482005	0.6965842428639006
7.362243415424992	305837.30002071476	0.780315148634849
7.510975605635597	323843.7481850252	0.8839885200101896
7.662712486557528	329885.1883120184	0.9667814849806143
7.817514759013236	354387.41052800167	1.1150649857657926
7.9754443501044125	363703.40315031953	1.2225057772380394
8.13656443798531	379575.02902263444	1.3545884061800681
8.300939477136529	405191.3750262906	1.5298732406881002
8.46863522414939	429838.5767449567	1.715494629332546
8.639718764031194	449693.21364264435	1.894622272835353
8.814258537041928	475119.0681413422	2.1048082356088202
8.992324366073078	501646.9615762715	2.322453884346454
9.173987484579602	540465.2882604657	2.598651849862123
9.359320565076162	538048.1859197569	2.6743471578260163
9.548397748209013	423275.2964903057	2.168246406478412
9.741294672415254	493390.19575765694	2.5962214164953004
9.93808850418122	623734.4384710919	3.35765106168596
10.138857968912154	692772.2432944241	3.795788521092896
10.34368338242553	724442.323052052	4.017867519618384
10.552646683080592	753089.560573338	4.206943268752038
10.765831464556967	766647.5829613077	4.297424327301148
10.983323009295493	786528.8805313571	4.411788916641466
11.205208322614594	809451.7295124799	4.532658409684609
11.431576167515898	831151.9206439791	4.634372427494055
11.662517100192987	856259.8348950743	4.739702348200436
11.898123506257493	873869.7526986593	4.786378411261618
12.138489637697036	897750.9779871538	4.850430817891705
12.383711650579807	934750.931008435	4.969197233553939
12.633887643520811	981889.645980013	5.1269137267939895
12.889117696925274	986356.9972644977	5.053348904367491
13.149503913024775	1106107.983097561	5.5553797556547195
13.415150456722243	1204170.7277113479	5.924661517063743
13.686163597262087	1208716.8920154586	5.820719898265832
13.96265175074213	983679.746117176	4.63161952490106
14.244725523484396	700753.0042552723	3.22164542135205
14.53249775628206	465004.18872294575	2.084483678139326
14.826083569540284	450248.3546995751	1.9655249017397627
15.125600409328976	460120.57257124136	1.954743765047713
15.431168094365923	490378.85946007277	2.0268586960523174
15.742908863949076	656800.0878809291	2.641020407347252
16.060947426857137	994608.215600634	3.890987747067675
16.38541101123809	1182909.5426087254	4.503250647761962
16.716429415505523	1236920.6451525423	4.582418559354101
17.05413506026321	1228565.6354116113	4.428143494462897
17.39866304127863	1141799.1175538898	4.002153157817091
17.75015118352668	1081290.2358568409	3.6835363500927722
18.1087400963252	1075329.6786841305	3.5581080133320993
18.39491374864423	1086993.2670132776	2.656242378633988
