Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	20444.537429535118	0.01047868986025181
4.205301664744579	3722.219761521771	0.001966775565106925
4.290257253931338	3859.7114385978784	0.00210187599982057
4.376929117647122	11563.923100320726	0.006489656246607627
4.465351928104639	34321.704774657264	0.019848505367560124
4.555561057965339	70528.12594950198	0.042023071801341745
4.6475925944898915	85939.51396704851	0.052736928692932325
4.7414833539745365	75192.25603234112	0.04749147595727715
4.8372708964790725	102448.57249824186	0.06654279123712258
4.934993540852387	152788.22768005388	0.10195956339346526
5.034690380061526	214061.73622226005	0.14662855752396634
5.136401296830446	312213.75325956236	0.21934007372097133
5.240166979594697	419738.2543252501	0.30224382722687915
5.346028938778428	538482.8585996458	0.3972601796008642
5.454029523400215	645740.8376276479	0.4879464807283721
5.564211938014361	695699.7029570978	0.5383725041870513
5.676620259994449	715540.9031282915	0.5669916862087033
5.791299457166054	791895.9326839601	0.6423450852734006
5.908295405795672	822417.2263775038	0.6826061920505542
6.027654908943059	950213.456399649	0.8064227319491502
6.149425715184332	1176872.8169581562	1.0202335689829567
6.273656537713309	1730712.6519478515	1.5304136689684886
6.40039707382873	1370654.9085603326	1.2351283665736807
6.529698024815169	1448116.0321655862	1.327206134809917
6.661611116225576	1885062.9377286125	1.7534169419597325
6.796189118573567	2558065.8430619286	2.409478073624973
6.933485868443741	3065281.2328630686	2.9175530833469945
7.073556290028462	3746236.8022425165	3.5942698404761306
7.216456417099745	4336886.233263433	4.184282613206269
7.362243415424992	5246823.46229889	5.076201454251592
7.510975605635597	6009746.551417471	5.81519415672748
7.662712486557528	6840608.742991551	6.600843742274422
7.817514759013236	7411829.928233339	7.112184649397822
7.9754443501044125	8164162.538998859	7.764603469174161
8.13656443798531	8822494.03235112	8.289318537744139
8.300939477136529	9449063.594329642	8.740842876757632
8.46863522414939	9987137.79732743	9.064508473274657
8.639718764031194	10489249.485835802	9.308008539264065
8.814258537041928	10824085.303281957	9.359099854929516
8.992324366073078	11413124.718726875	9.580928921600155
9.173987484579602	11964566.031536428	9.719477677049627
9.359320565076162	9645673.272602594	7.572290664333457
9.548397748209013	5127413.12103282	3.8828933963594974
9.741294672415254	6011144.992884478	4.3655643109662465
9.93808850418122	10890051.678067759	7.552483423123921
10.138857968912154	15263770.883597089	10.094110505782119
10.34368338242553	16408561.359525912	10.346599508161384
10.552646683080592	17026347.7799175	10.225223385873365
10.765831464556967	17579042.59179045	10.044047891241307
10.983323009295493	18051134.273454327	9.804881056449931
11.205208322614594	18479631.5890662	9.537332049167881
11.431576167515898	18877078.057969116	9.254257829842789
11.662517100192987	19245423.106070008	8.96155280529652
11.898123506257493	19596363.49319616	8.668480829798918
12.138489637697036	19908557.708978903	8.368761816107389
12.383711650579807	20124772.923549253	8.043016735785274
12.633887643520811	20183883.094918158	7.674135991173281
12.889117696925274	20363066.662330516	7.370448340158572
13.149503913024775	19933840.542121276	6.874508018885242
13.415150456722243	17409119.57618959	5.726756724383992
13.686163597262087	16041349.910456074	5.036418078444997
13.96265175074213	13021648.035756176	3.906067159755444
14.244725523484396	10350656.415603787	2.968593367945578
14.53249775628206	7801076.361639821	2.1407573760067935
14.826083569540284	7276088.577681173	1.9114475413737264
15.125600409328976	7445042.0310930675	1.8735181715570928
15.431168094365923	8106502.399146836	1.955302173387904
15.742908863949076	10233075.995851146	2.366903302198593
16.060947426857137	13779706.741391089	3.057705837516952
16.38541101123809	16191503.13657544	3.4488284745641917
16.716429415505523	17535701.682051484	3.587110211680967
17.05413506026321	19450980.784422994	3.82234121351402
17.39866304127863	20020219.52827844	3.7807566845524696
17.75015118352668	19895469.156675827	3.6115601849828516
18.1087400963252	19679568.41949164	3.434448666414548
18.39491374864423	19034383.74761331	2.434692668794445
