Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	623159.2203361935	0.09910016886594243
4.205301664744579	59923.01167917118	0.010360156444350375
4.290257253931338	2950.7799069447583	0.0005458211347530898
4.376929117647122	16558.93709043605	0.003350651755986745
4.465351928104639	445169.4731210433	0.09464094689168578
4.555561057965339	721324.0195064157	0.16443585369229902
4.6475925944898915	753888.4263249845	0.18088365101104933
4.7414833539745365	677167.8720553864	0.16788551402621898
4.8372708964790725	762426.1705999264	0.1989527595897306
4.934993540852387	870483.6810356468	0.23155682168448669
5.034690380061526	907246.8811985515	0.2462111256337381
5.136401296830446	921199.6565248594	0.2583604347754979
5.240166979594697	975924.3685855372	0.2739987343358546
5.346028938778428	1047775.6502017932	0.29800072763992785
5.454029523400215	1106056.4171737968	0.32416668970651213
5.564211938014361	1131946.4116547708	0.3323044600853284
5.676620259994449	1111939.3151729435	0.33189211260813983
5.791299457166054	1161160.1983839131	0.3631663605686535
5.908295405795672	1109824.6826240718	0.3559476148794016
6.027654908943059	1243828.056873363	0.41025914487834186
6.149425715184332	1551309.1249930563	0.5465998172700932
6.273656537713309	2281339.582656451	0.8535457305988231
6.40039707382873	1703812.7895780716	0.6651213526001479
6.529698024815169	1667230.1526720405	0.6946310190880594
6.661611116225576	2246668.2266755803	1.015426294932126
6.796189118573567	3084218.122400934	1.484960925536119
6.933485868443741	3468196.7452300624	1.7652031773213674
7.073556290028462	3955584.9982743682	2.1671638493954224
7.216456417099745	4306201.159981343	2.555822815912751
7.362243415424992	4510331.795180916	2.858468759086863
7.510975605635597	4775881.666528412	3.2123795278196496
7.662712486557528	4864977.729996189	3.5139831175053136
7.817514759013236	5226323.948740118	4.083293371394345
7.9754443501044125	5363711.434587217	4.498570462411167
8.13656443798531	5597778.040616858	5.000566954393326
8.300939477136529	5975554.786124422	5.706933114969514
8.46863522414939	6339039.08828903	6.522721812774245
8.639718764031194	6631845.10009775	7.349587790337686
8.814258537041928	7006812.574494605	8.303145302325312
8.992324366073078	7398032.3544581	9.330493680668823
9.173987484579602	7970505.146585096	10.714201091446181
9.359320565076162	7934858.959744033	11.401053957232515
9.548397748209013	6242247.194000036	9.576196844353777
9.741294672415254	7276265.802783278	11.825650039817354
9.93808850418122	9198515.908278469	15.733779453768218
10.138857968912154	10216650.080085112	18.349991293581642
10.34368338242553	10683704.189172097	20.139412779546827
10.552646683080592	11106178.969807439	21.92868468858577
10.765831464556967	11306125.737098718	23.276912590400038
10.983323009295493	11599324.92684298	24.7455225736066
11.205208322614594	11937379.358361585	26.24350890880269
11.431576167515898	12257402.65838181	27.667565655304585
11.662517100192987	12627681.312913878	29.194145062976382
11.898123506257493	12887383.357676411	30.443208683023105
12.138489637697036	13239571.431921378	31.83846690730659
12.383711650579807	13785227.780969646	33.58817922926042
12.633887643520811	14480405.396341868	35.578372947476275
12.889117696925274	14546287.604095105	35.92789903218549
13.149503913024775	16312313.784912627	40.330444962047345
13.415150456722243	17758492.896892462	43.888543018728846
13.686163597262087	17825537.39867677	44.02473286265791
13.96265175074213	14506804.875949679	35.84436345035556
14.244725523484396	10334346.253537513	25.498861356909046
14.53249775628206	6857643.515514147	16.83719705958977
14.826083569540284	6640032.035961087	16.133670100674983
15.125600409328976	6785622.446785776	16.27999647707322
15.431168094365923	7231856.158020994	17.107495929137336
15.742908863949076	9686151.163531484	22.54146191751925
16.060947426857137	14667972.34434077	33.504528085726506
16.38541101123809	17444943.832847334	39.15962333780629
16.716429415505523	18241471.898847308	40.26340426830186
17.05413506026321	18118256.496144585	39.30003513260465
17.39866304127863	16838668.348380044	35.87076978154621
17.75015118352668	15946314.36477322	33.30998593987802
18.1087400963252	15858411.121672241	32.43499050670915
18.39491374864423	16030419.746137891	24.36130108898514
