Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	1575641.6399059114	0.27990095548614763
4.205301664744579	71042.75026560297	0.0135136623890434
4.290257253931338	3704.646337874143	0.0007523584308122618
4.376929117647122	11758.063872560755	0.0025404942082293855
4.465351928104639	807280.6630672424	0.18516464544577943
4.555561057965339	1948964.20888075	0.47433803930799784
4.6475925944898915	2051333.8873753734	0.5298645797359471
4.7414833539745365	1388958.798197439	0.3805644151346587
4.8372708964790725	1614058.5813885194	0.4682144387804476
4.934993540852387	2157272.507914279	0.6607796975693487
5.034690380061526	2228497.340884416	0.7189979827457359
5.136401296830446	2003639.014917118	0.6798697960472488
5.240166979594697	1918832.4706717555	0.6843122713677543
5.346028938778428	1941414.294190407	0.7274983736250709
5.454029523400215	1519316.3453128114	0.5979027838198658
5.564211938014361	1346971.348286619	0.556000700375016
5.676620259994449	1142176.5693809767	0.49363408668421216
5.791299457166054	1158290.2383939961	0.5230943852143078
5.908295405795672	1095748.9423088545	0.516215677904797
6.027654908943059	1214468.9419615024	0.5961563932921694
6.149425715184332	1484740.1975752467	0.7589349221420556
6.273656537713309	2204195.2109773634	1.1727780499989329
6.40039707382873	1629529.0741775262	0.9022409931589402
6.529698024815169	1663178.8730825013	0.9575253652858989
6.661611116225576	2226745.5183408447	1.3314019084519049
6.796189118573567	3087195.7478460716	1.9141619475959606
6.933485868443741	3673802.771148488	2.358537634697457
7.073556290028462	4482996.242573409	2.9755338060764207
7.216456417099745	5151044.012473781	3.5306902313178754
7.362243415424992	6223504.7432294525	4.40106834765711
7.510975605635597	7071192.45715502	5.155983274069927
7.662712486557528	7984221.3796342295	5.999190054248319
7.817514759013236	8545519.066041186	6.612671583301487
7.9754443501044125	9319856.406071894	7.41996944780544
8.13656443798531	9987412.764890647	8.17077933977866
8.300939477136529	10607903.941074751	8.903760384974396
8.46863522414939	11138110.378136234	9.574070450699692
8.639718764031194	11623636.544268217	10.211791218547486
8.814258537041928	11931328.132976996	10.691808182140516
8.992324366073078	12543572.35261116	11.440936660244393
9.173987484579602	13119166.74500894	12.155542649871279
9.359320565076162	10475003.654955395	9.851654545328529
9.548397748209013	5343134.342629465	5.0962162906740325
9.741294672415254	6283130.613831334	6.05294988010148
9.93808850418122	11760772.698998772	11.400481341421838
10.138857968912154	16625714.910965318	16.183162932497883
10.34368338242553	17788927.733100846	17.368785082799448
10.552646683080592	18359046.83569359	17.93650384435595
10.765831464556967	18903196.46227973	18.426163172101585
10.983323009295493	19378672.803805407	18.78965302765055
11.205208322614594	19801005.066421933	19.03802984557958
11.431576167515898	20189027.126014113	19.188195677146453
11.662517100192987	20541066.062379546	19.240223736201663
11.898123506257493	20875507.167080298	19.215355576967088
12.138489637697036	21167505.24194285	19.09710488165462
12.383711650579807	21353362.365887705	18.83839504500994
12.633887643520811	21360519.878077388	18.390910282990735
12.889117696925274	21521686.92500881	18.05076564979665
13.149503913024775	20967988.522859957	17.11063896030212
13.415150456722243	18046503.399194483	14.321036956823589
13.686163597262087	16466490.28978662	12.688429622591034
13.96265175074213	13164002.517950123	9.845657757925082
14.244725523484396	10176417.53312108	7.38088490935557
14.53249775628206	7552179.339546665	5.307418064028614
14.826083569540284	7096352.846579522	4.826351610963307
15.125600409328976	7270899.44587825	4.782117743032028
15.431168094365923	7873333.902494825	5.00434205005472
15.742908863949076	9987037.42117373	6.129121771252151
16.060947426857137	13842867.091189472	8.195619704915147
16.38541101123809	16461209.527828049	9.399406265299808
16.716429415505523	17975451.95695743	9.896267627320054
17.05413506026321	20183677.4735874	10.707482965738745
17.39866304127863	20893993.346778765	10.67889951495276
17.75015118352668	20785715.18549563	10.232449073816404
18.1087400963252	20560565.878559105	9.746221124314253
18.39491374864423	19906214.094945215	6.92324915099083
