Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	1015534.6844909292	0.6392057283854662
4.205301664744579	70894.62407854266	0.04672639860450867
4.290257253931338	3103.7263559677594	0.0021379482092618715
4.376929117647122	20055.508298811634	0.014410415118616599
4.465351928104639	575382.6705555636	0.4304947236799162
4.555561057965339	1170031.398986137	0.9105594279845559
4.6475925944898915	1251569.7824751583	1.0127456289136108
4.7414833539745365	1113003.8641422372	0.9362614354116422
4.8372708964790725	1168696.3043580991	1.0216117445011197
4.934993540852387	1429935.5559842533	1.297961115306438
5.034690380061526	1511947.688475599	1.4236682114455521
5.136401296830446	1498993.593119284	1.4622628020272035
5.240166979594697	1556504.782346741	1.5706819823834355
5.346028938778428	1669336.2953768058	1.740247843175217
5.454029523400215	1631236.470944292	1.7550938897954829
5.564211938014361	1627203.9703192594	1.805606330303551
5.676620259994449	1568989.8958219313	1.7947385991020393
5.791299457166054	1646937.0182992297	1.9410430383514576
5.908295405795672	1585709.853927522	1.9246983555180375
6.027654908943059	1745356.6472721407	2.179617829976998
6.149425715184332	2138903.7573129367	2.7444350793055765
6.273656537713309	3040157.4047566555	4.000037577525957
6.40039707382873	2294144.149870751	3.0940061472567435
6.529698024815169	2236779.443960359	3.0841427508742223
6.661611116225576	3027190.208338101	4.254820264801926
6.796189118573567	4160421.5315401824	5.945507834935658
6.933485868443741	4709076.575559894	6.831089956167496
7.073556290028462	5429940.345731631	7.976195225183064
7.216456417099745	5959357.171064854	8.84564756144342
7.362243415424992	6497606.929007134	9.721486005819116
7.510975605635597	7006705.740621948	10.538475676257844
7.662712486557528	7400247.156586005	11.156983041543384
7.817514759013236	7900537.036388936	11.898267882620603
7.9754443501044125	8286046.083207142	12.421371440392624
8.13656443798531	8714706.628345236	12.951972466953814
8.300939477136529	9244719.569133867	13.564166039784245
8.46863522414939	9735792.630444836	14.043820499690778
8.639718764031194	10172721.0847734	14.36781630192353
8.814258537041928	10625372.246030051	14.635165864387492
8.992324366073078	11147516.647795076	14.917103776950318
9.173987484579602	11760288.293240769	15.236258809472542
9.359320565076162	11073049.253801446	13.865839504123793
9.548397748209013	8153402.295308019	9.862058483681544
9.741294672415254	9510941.229192156	11.044421855805737
9.93808850418122	12733640.350432964	14.152428210358424
10.138857968912154	14642155.228237158	15.574845255642412
10.34368338242553	15294607.192042308	15.57025370975006
10.552646683080592	15811437.873534115	15.394868479641028
10.765831464556967	16187990.639262924	15.06696847550547
10.983323009295493	16588578.95916241	14.752341751516258
11.205208322614594	16991628.282264654	14.432437117584216
11.431576167515898	17358053.797799457	14.07742883817428
11.662517100192987	17736879.84666665	13.730418559897023
11.898123506257493	18022059.734369945	13.3133765453751
12.138489637697036	18347505.28506359	12.93040003236829
12.383711650579807	18758493.30755433	12.608419939566161
12.633887643520811	19165987.24402487	12.283579795246546
12.889117696925274	19295611.4055577	11.790649651511659
13.149503913024775	20019693.930739705	11.659752962525376
13.415150456722243	19214585.954456717	10.669815306981906
13.686163597262087	18447319.893301	9.766397102646087
13.96265175074213	14521656.720587159	7.3352081875594966
14.244725523484396	10276492.701456435	4.953277690690711
14.53249775628206	6811077.519900005	3.1327679639236647
14.826083569540284	6552872.451943431	2.875445123384024
15.125600409328976	6705145.666267512	2.808222732103815
15.431168094365923	7176224.0247212155	2.870195808826361
15.742908863949076	9657612.388094587	3.690278503669119
16.060947426857137	14708880.353945782	5.372162169380508
16.38541101123809	17793017.534303926	6.218639793727618
16.716429415505523	19122954.667407885	6.402613362602542
17.05413506026321	20310951.714545228	6.520613232212431
17.39866304127863	20003114.543301813	6.164130961473756
17.75015118352668	19429741.196532015	5.752450012176964
18.1087400963252	19244568.063748974	5.4785486411491355
18.39491374864423	19161878.693899263	4.000567081331554
