Wavelength	Phase  Flux	Phase  SNR
4.040404040404041	nan	nan
4.122028364452606	77711.98055272273	0.01698634220548012
4.205301664744579	18956.38964118468	0.004218644741380958
4.290257253931338	2989.959023948889	0.0006776480720810355
4.376929117647122	13554.785900516192	0.0031296119050690237
4.465351928104639	149612.8910319958	0.03520151308529033
4.555561057965339	175985.52260181445	0.042207798825262585
4.6475925944898915	205635.37041753213	0.050284188095815065
4.7414833539745365	173759.11973998073	0.04332655924225977
4.8372708964790725	233483.05999991132	0.05936543242564815
4.934993540852387	251448.40743653633	0.0651853832849465
5.034690380061526	264794.3781680118	0.0699729447540552
5.136401296830446	321466.65673652996	0.08656102133030569
5.240166979594697	394620.8773382905	0.10822657124285595
5.346028938778428	464483.0254377387	0.12967540410575185
5.454029523400215	714067.3422557424	0.20280854904729648
5.564211938014361	885735.0648795926	0.2557576207459544
5.676620259994449	1054934.3653599927	0.30947465225518744
5.791299457166054	1190225.6386705965	0.3544796047387972
5.908295405795672	1286796.4280327666	0.38878762998236216
6.027654908943059	1453641.3463514447	0.44520558017543976
6.149425715184332	1738376.2633638894	0.5392506987472258
6.273656537713309	2106391.2407253752	0.6612360523775133
6.40039707382873	2064476.1908942477	0.6553061325686547
6.529698024815169	2133886.4293052494	0.6842071576364616
6.661611116225576	2569037.533238734	0.8311112652223905
6.796189118573567	3053419.733242553	0.9954184592728172
6.933485868443741	3197702.401988605	1.0490877884764038
7.073556290028462	3317331.811791619	1.0935054320373254
7.216456417099745	3391456.768696537	1.1211962894393024
7.362243415424992	2974133.085437916	0.9841600985651757
7.510975605635597	2835861.1384942243	0.9370090609059291
7.662712486557528	2401752.1314961757	0.7903785145191782
7.817514759013236	2585407.0637595607	0.8448149165130172
7.9754443501044125	2346260.614524258	0.7589946147133506
8.13656443798531	2306746.793729654	0.7362835652007661
8.300939477136529	2487945.408895242	0.7808476951939557
8.46863522414939	2673748.513178807	0.822286601670393
8.639718764031194	2761140.0124386316	0.8292367944935443
8.814258537041928	3023323.7175046187	0.8836358009439017
8.992324366073078	3223987.786244427	0.9140557551350981
9.173987484579602	3665002.63903158	1.0048103573494556
9.359320565076162	4420205.18380707	1.1684578065819888
9.548397748209013	4106969.5114283715	1.0442551239985314
9.741294672415254	4898392.724999925	1.1949010029596079
9.93808850418122	5336545.742393746	1.2463621780500023
10.138857968912154	5046672.293085416	1.1265114489968913
10.34368338242553	5254691.110090745	1.1191343445135449
10.552646683080592	5572015.477719358	1.1306711790982895
10.765831464556967	5588812.932148842	1.0792664460714438
10.983323009295493	5759315.854684201	1.0573416872917667
11.205208322614594	6024470.672174599	1.0505694869973425
11.431576167515898	6278916.715630667	1.0393128371688112
11.662517100192987	6623264.820643668	1.040003048512954
11.898123506257493	6824229.503112965	1.0160588427667239
12.138489637697036	7174079.858557408	1.012433826725907
12.383711650579807	7844213.975770656	1.0489364178038898
12.633887643520811	8814590.830767002	1.1166020165379136
12.889117696925274	8771847.505348176	1.0525464800875943
13.149503913024775	11505531.816169728	1.30736785626386
13.415150456722243	15616607.102888275	1.6802312111974576
13.686163597262087	16750464.09576798	1.7066990471014807
13.96265175074213	14426682.527720584	1.3922212675763788
14.244725523484396	10798821.032240598	0.9870873373807215
14.53249775628206	7102149.505101135	0.6149212591918582
14.826083569540284	6688903.16473425	0.5485423787605254
15.125600409328976	6845510.449074553	0.5317604777912625
15.431168094365923	7438882.638427426	0.547408836090825
15.742908863949076	10175644.440470116	0.7093914554586183
16.060947426857137	14808667.83467521	0.9781334580666935
16.38541101123809	17006464.13923572	1.064491334366067
16.716429415505523	17133766.528166566	1.0165037919111308
17.05413506026321	15401762.057786863	0.8662305407402539
17.39866304127863	13023782.41655989	0.6945053241924315
17.75015118352668	11806392.986673256	0.5970178854056075
18.1087400963252	11763473.08926519	0.5641532891032225
18.39491374864423	12637985.585491886	0.4395104394543266
